source,scenario,model,seed,test_segment,horizon,nrmse,selected_alpha
nonlinear_simulator,ar1_phi085,single_kernel,2,3,128,1.020469098012714,100.0
nonlinear_simulator,ar1_phi085,single_kernel,2,4,128,1.0191800576262948,100.0
nonlinear_simulator,ar1_phi085,single_kernel,2,5,128,1.027852227973289,100.0
nonlinear_simulator,ar1_phi085,single_kernel,2,6,128,1.0252885478268376,100.0
nonlinear_simulator,ar1_phi085,single_kernel,2,7,128,1.0089978457931752,100.0
nonlinear_simulator,ar1_phi085,single_kernel,2,8,128,0.9977746482281643,100.0
nonlinear_simulator,ar1_phi085,single_kernel,2,9,128,0.9961174292472806,100.0
nonlinear_simulator,ar1_phi085,single_kernel,2,10,128,0.9926110534007507,100.0
nonlinear_simulator,ar1_phi085,single_kernel,2,11,128,1.0153218186060484,100.0
nonlinear_simulator,ar1_phi085,triangular,2,0,1,0.4969621615141612,0.01
nonlinear_simulator,ar1_phi085,triangular,2,1,1,0.5534724554280169,0.01
nonlinear_simulator,ar1_phi085,triangular,2,2,1,0.5774866332645427,0.01
nonlinear_simulator,ar1_phi085,triangular,2,3,1,0.5285190580084073,0.01
nonlinear_simulator,ar1_phi085,triangular,2,4,1,0.5600863442168093,0.01
nonlinear_simulator,ar1_phi085,triangular,2,5,1,0.5494681512434864,0.01
nonlinear_simulator,ar1_phi085,triangular,2,6,1,0.5245888660708762,0.01
nonlinear_simulator,ar1_phi085,triangular,2,7,1,0.5560627734099955,0.01
nonlinear_simulator,ar1_phi085,triangular,2,8,1,0.5712368761770472,0.01
nonlinear_simulator,ar1_phi085,triangular,2,9,1,0.5351215307797638,0.01
nonlinear_simulator,ar1_phi085,triangular,2,10,1,0.5738886365612206,0.01
nonlinear_simulator,ar1_phi085,triangular,2,11,1,0.5308365067507723,0.01
nonlinear_simulator,ar1_phi085,triangular,2,0,2,0.6602521867468404,1.0
nonlinear_simulator,ar1_phi085,triangular,2,1,2,0.7264076202333515,1.0
nonlinear_simulator,ar1_phi085,triangular,2,2,2,0.75528696488809,1.0
nonlinear_simulator,ar1_phi085,triangular,2,3,2,0.6964565643671615,1.0
nonlinear_simulator,ar1_phi085,triangular,2,4,2,0.7301812811552137,1.0
nonlinear_simulator,ar1_phi085,triangular,2,5,2,0.7065102862079804,1.0
nonlinear_simulator,ar1_phi085,triangular,2,6,2,0.6977747220751187,1.0
nonlinear_simulator,ar1_phi085,triangular,2,7,2,0.7142848192853055,1.0
nonlinear_simulator,ar1_phi085,triangular,2,8,2,0.7445473002476619,1.0
nonlinear_simulator,ar1_phi085,triangular,2,9,2,0.7099211865625441,1.0
nonlinear_simulator,ar1_phi085,triangular,2,10,2,0.7612207514791577,1.0
nonlinear_simulator,ar1_phi085,triangular,2,11,2,0.698849532061997,1.0
nonlinear_simulator,ar1_phi085,triangular,2,0,4,0.843102133071082,1.0
nonlinear_simulator,ar1_phi085,triangular,2,1,4,0.9038203166657617,1.0
nonlinear_simulator,ar1_phi085,triangular,2,2,4,0.9194118051164678,1.0
nonlinear_simulator,ar1_phi085,triangular,2,3,4,0.839570551114265,1.0
nonlinear_simulator,ar1_phi085,triangular,2,4,4,0.8979021192571961,1.0
nonlinear_simulator,ar1_phi085,triangular,2,5,4,0.8652753454682306,1.0
nonlinear_simulator,ar1_phi085,triangular,2,6,4,0.8581208544427702,1.0
nonlinear_simulator,ar1_phi085,triangular,2,7,4,0.8478147969511266,1.0
nonlinear_simulator,ar1_phi085,triangular,2,8,4,0.8986827693205078,1.0
nonlinear_simulator,ar1_phi085,triangular,2,9,4,0.8649529920990963,1.0
nonlinear_simulator,ar1_phi085,triangular,2,10,4,0.8966276899463811,1.0
nonlinear_simulator,ar1_phi085,triangular,2,11,4,0.8677696666472668,1.0
nonlinear_simulator,ar1_phi085,triangular,2,0,8,0.9574909704912794,1.0
nonlinear_simulator,ar1_phi085,triangular,2,1,8,1.007861862764309,1.0
nonlinear_simulator,ar1_phi085,triangular,2,2,8,0.9891127562742595,1.0
nonlinear_simulator,ar1_phi085,triangular,2,3,8,0.9499785804585714,1.0
nonlinear_simulator,ar1_phi085,triangular,2,4,8,0.9992854691727329,1.0
nonlinear_simulator,ar1_phi085,triangular,2,5,8,0.9637515064599821,1.0
nonlinear_simulator,ar1_phi085,triangular,2,6,8,0.9761631085347163,1.0
nonlinear_simulator,ar1_phi085,triangular,2,7,8,0.9628107287436426,1.0
nonlinear_simulator,ar1_phi085,triangular,2,8,8,0.9745138214172152,1.0
nonlinear_simulator,ar1_phi085,triangular,2,9,8,0.9839367269624725,1.0
nonlinear_simulator,ar1_phi085,triangular,2,10,8,0.9904817682627068,1.0
nonlinear_simulator,ar1_phi085,triangular,2,11,8,0.9715894724386356,1.0
nonlinear_simulator,ar1_phi085,triangular,2,0,16,1.0004737716443668,100.0
nonlinear_simulator,ar1_phi085,triangular,2,1,16,1.022512839380201,100.0
nonlinear_simulator,ar1_phi085,triangular,2,2,16,1.0146417438597928,100.0
nonlinear_simulator,ar1_phi085,triangular,2,3,16,1.0028012890037419,100.0
nonlinear_simulator,ar1_phi085,triangular,2,4,16,1.0114302041350307,100.0
nonlinear_simulator,ar1_phi085,triangular,2,5,16,1.0024218531036388,100.0
nonlinear_simulator,ar1_phi085,triangular,2,6,16,1.0077639444262871,100.0
nonlinear_simulator,ar1_phi085,triangular,2,7,16,1.005756994817628,100.0
nonlinear_simulator,ar1_phi085,triangular,2,8,16,1.0022159470440948,100.0
nonlinear_simulator,ar1_phi085,triangular,2,9,16,1.0051146644421036,100.0
nonlinear_simulator,ar1_phi085,triangular,2,10,16,1.0013039348011314,100.0
nonlinear_simulator,ar1_phi085,triangular,2,11,16,1.0001534437383068,100.0
nonlinear_simulator,ar1_phi085,triangular,2,0,32,1.0040763659021779,100.0
nonlinear_simulator,ar1_phi085,triangular,2,1,32,1.023154267719046,100.0
nonlinear_simulator,ar1_phi085,triangular,2,2,32,1.0102608943953952,100.0
nonlinear_simulator,ar1_phi085,triangular,2,3,32,1.0091736459206284,100.0
nonlinear_simulator,ar1_phi085,triangular,2,4,32,1.0073545836545026,100.0
nonlinear_simulator,ar1_phi085,triangular,2,5,32,1.0075640879949435,100.0
nonlinear_simulator,ar1_phi085,triangular,2,6,32,1.0088648223183683,100.0
nonlinear_simulator,ar1_phi085,triangular,2,7,32,1.0071004694303565,100.0
nonlinear_simulator,ar1_phi085,triangular,2,8,32,1.001929759896454,100.0
nonlinear_simulator,ar1_phi085,triangular,2,9,32,1.001636491324348,100.0
nonlinear_simulator,ar1_phi085,triangular,2,10,32,1.0012834239289587,100.0
nonlinear_simulator,ar1_phi085,triangular,2,11,32,0.9992466410451836,100.0
nonlinear_simulator,ar1_phi085,triangular,2,0,64,1.0060674570661783,100.0
nonlinear_simulator,ar1_phi085,triangular,2,1,64,1.0261283945109303,100.0
nonlinear_simulator,ar1_phi085,triangular,2,2,64,1.0072231127367934,100.0
nonlinear_simulator,ar1_phi085,triangular,2,3,64,1.0126446564163105,100.0
nonlinear_simulator,ar1_phi085,triangular,2,4,64,1.0121587916117456,100.0
nonlinear_simulator,ar1_phi085,triangular,2,5,64,1.0089463804674201,100.0
nonlinear_simulator,ar1_phi085,triangular,2,6,64,1.0050441930445366,100.0
nonlinear_simulator,ar1_phi085,triangular,2,7,64,1.0026527117169695,100.0
nonlinear_simulator,ar1_phi085,triangular,2,8,64,0.9973184434239014,100.0
nonlinear_simulator,ar1_phi085,triangular,2,9,64,1.0023764746624388,100.0
nonlinear_simulator,ar1_phi085,triangular,2,10,64,1.007259161359797,100.0
nonlinear_simulator,ar1_phi085,triangular,2,11,64,0.9945512244148842,100.0
nonlinear_simulator,ar1_phi085,triangular,2,0,128,1.0242142333143942,100.0
nonlinear_simulator,ar1_phi085,triangular,2,1,128,1.0191677831550163,100.0
nonlinear_simulator,ar1_phi085,triangular,2,2,128,1.0229101998311427,100.0
nonlinear_simulator,ar1_phi085,triangular,2,3,128,1.019901209566857,100.0
nonlinear_simulator,ar1_phi085,triangular,2,4,128,1.0187692283433543,100.0
nonlinear_simulator,ar1_phi085,triangular,2,5,128,1.0291539168684658,100.0
nonlinear_simulator,ar1_phi085,triangular,2,6,128,1.0239579687373528,100.0
nonlinear_simulator,ar1_phi085,triangular,2,7,128,1.0103203960505482,100.0
nonlinear_simulator,ar1_phi085,triangular,2,8,128,0.9980289584850283,100.0
nonlinear_simulator,ar1_phi085,triangular,2,9,128,0.9955122313274176,100.0
nonlinear_simulator,ar1_phi085,triangular,2,10,128,0.9932352317613832,100.0
nonlinear_simulator,ar1_phi085,triangular,2,11,128,1.0158967310011493,100.0
nonlinear_simulator,ar1_phi085,uniform,2,0,1,0.4974956674378397,0.01
nonlinear_simulator,ar1_phi085,uniform,2,1,1,0.5534714072699697,0.01
nonlinear_simulator,ar1_phi085,uniform,2,2,1,0.5775359355636137,0.01
nonlinear_simulator,ar1_phi085,uniform,2,3,1,0.5285524382321382,0.01
nonlinear_simulator,ar1_phi085,uniform,2,4,1,0.5607176424230258,0.01
nonlinear_simulator,ar1_phi085,uniform,2,5,1,0.549052407220832,0.01
nonlinear_simulator,ar1_phi085,uniform,2,6,1,0.5251960325263956,0.01
nonlinear_simulator,ar1_phi085,uniform,2,7,1,0.5557820247898798,0.01
nonlinear_simulator,ar1_phi085,uniform,2,8,1,0.5716362206965672,0.01
nonlinear_simulator,ar1_phi085,uniform,2,9,1,0.5350140637995785,0.01
nonlinear_simulator,ar1_phi085,uniform,2,10,1,0.5737345663198175,0.01
nonlinear_simulator,ar1_phi085,uniform,2,11,1,0.5307373405247104,0.01
nonlinear_simulator,ar1_phi085,uniform,2,0,2,0.6602841238890595,1.0
nonlinear_simulator,ar1_phi085,uniform,2,1,2,0.7268818143744148,1.0
nonlinear_simulator,ar1_phi085,uniform,2,2,2,0.7547499481094868,1.0
nonlinear_simulator,ar1_phi085,uniform,2,3,2,0.6962221937476658,1.0
nonlinear_simulator,ar1_phi085,uniform,2,4,2,0.7307049635692441,1.0
nonlinear_simulator,ar1_phi085,uniform,2,5,2,0.7061231688681779,1.0
nonlinear_simulator,ar1_phi085,uniform,2,6,2,0.6978837397418699,1.0
nonlinear_simulator,ar1_phi085,uniform,2,7,2,0.7136752206289874,1.0
nonlinear_simulator,ar1_phi085,uniform,2,8,2,0.7445698297893806,1.0
nonlinear_simulator,ar1_phi085,uniform,2,9,2,0.7103968673945851,1.0
nonlinear_simulator,ar1_phi085,uniform,2,10,2,0.760893049617354,1.0
nonlinear_simulator,ar1_phi085,uniform,2,11,2,0.6991410242508765,1.0
nonlinear_simulator,ar1_phi085,uniform,2,0,4,0.8432323554651691,1.0
nonlinear_simulator,ar1_phi085,uniform,2,1,4,0.90429244879541,1.0
nonlinear_simulator,ar1_phi085,uniform,2,2,4,0.9173197943901359,1.0
nonlinear_simulator,ar1_phi085,uniform,2,3,4,0.8385314526053299,1.0
nonlinear_simulator,ar1_phi085,uniform,2,4,4,0.8989590925122114,1.0
nonlinear_simulator,ar1_phi085,uniform,2,5,4,0.8641176749440743,1.0
nonlinear_simulator,ar1_phi085,uniform,2,6,4,0.8582385096017493,1.0
nonlinear_simulator,ar1_phi085,uniform,2,7,4,0.8454588862967453,1.0
nonlinear_simulator,ar1_phi085,uniform,2,8,4,0.8985082441427606,1.0
nonlinear_simulator,ar1_phi085,uniform,2,9,4,0.864515262862211,1.0
nonlinear_simulator,ar1_phi085,uniform,2,10,4,0.8966082237369399,1.0
nonlinear_simulator,ar1_phi085,uniform,2,11,4,0.8680428693013225,1.0
nonlinear_simulator,ar1_phi085,uniform,2,0,8,0.96237446474709,100.0
nonlinear_simulator,ar1_phi085,uniform,2,1,8,1.0063614989270182,100.0
nonlinear_simulator,ar1_phi085,uniform,2,2,8,0.9899445374080097,100.0
nonlinear_simulator,ar1_phi085,uniform,2,3,8,0.9484444558836969,100.0
nonlinear_simulator,ar1_phi085,uniform,2,4,8,0.995985335024358,100.0
nonlinear_simulator,ar1_phi085,uniform,2,5,8,0.9678983568260622,100.0
nonlinear_simulator,ar1_phi085,uniform,2,6,8,0.9774973844916877,100.0
nonlinear_simulator,ar1_phi085,uniform,2,7,8,0.9600694230498644,100.0
nonlinear_simulator,ar1_phi085,uniform,2,8,8,0.9761460114685118,100.0
nonlinear_simulator,ar1_phi085,uniform,2,9,8,0.9873722107983172,100.0
nonlinear_simulator,ar1_phi085,uniform,2,10,8,0.9860578487151963,100.0
nonlinear_simulator,ar1_phi085,uniform,2,11,8,0.9759084817597232,100.0
nonlinear_simulator,ar1_phi085,uniform,2,0,16,0.9998834833594509,100.0
nonlinear_simulator,ar1_phi085,uniform,2,1,16,1.022296494859544,100.0
nonlinear_simulator,ar1_phi085,uniform,2,2,16,1.014058106182938,100.0
nonlinear_simulator,ar1_phi085,uniform,2,3,16,1.0023438315308242,100.0
nonlinear_simulator,ar1_phi085,uniform,2,4,16,1.010247539250707,100.0
nonlinear_simulator,ar1_phi085,uniform,2,5,16,1.0017930669061295,100.0
nonlinear_simulator,ar1_phi085,uniform,2,6,16,1.0075192131888435,100.0
nonlinear_simulator,ar1_phi085,uniform,2,7,16,1.0064111218372531,100.0
nonlinear_simulator,ar1_phi085,uniform,2,8,16,1.0011490617739267,100.0
nonlinear_simulator,ar1_phi085,uniform,2,9,16,1.0050653352407177,100.0
nonlinear_simulator,ar1_phi085,uniform,2,10,16,1.0015690065266938,100.0
nonlinear_simulator,ar1_phi085,uniform,2,11,16,1.0007528174505473,100.0
nonlinear_simulator,ar1_phi085,uniform,2,0,32,1.0040158450986594,100.0
nonlinear_simulator,ar1_phi085,uniform,2,1,32,1.0223221246821301,100.0
nonlinear_simulator,ar1_phi085,uniform,2,2,32,1.0105448168600415,100.0
nonlinear_simulator,ar1_phi085,uniform,2,3,32,1.009739970134921,100.0
nonlinear_simulator,ar1_phi085,uniform,2,4,32,1.0075656454883315,100.0
nonlinear_simulator,ar1_phi085,uniform,2,5,32,1.0076085481765225,100.0
nonlinear_simulator,ar1_phi085,uniform,2,6,32,1.0087321629577062,100.0
nonlinear_simulator,ar1_phi085,uniform,2,7,32,1.0073677074241418,100.0
nonlinear_simulator,ar1_phi085,uniform,2,8,32,1.0005090635014053,100.0
nonlinear_simulator,ar1_phi085,uniform,2,9,32,1.0020407188710614,100.0
nonlinear_simulator,ar1_phi085,uniform,2,10,32,1.0023713303085435,100.0
nonlinear_simulator,ar1_phi085,uniform,2,11,32,0.9992152649026059,100.0
nonlinear_simulator,ar1_phi085,uniform,2,0,64,1.006715546893787,100.0
nonlinear_simulator,ar1_phi085,uniform,2,1,64,1.0251305228477836,100.0
nonlinear_simulator,ar1_phi085,uniform,2,2,64,1.0078572315501018,100.0
nonlinear_simulator,ar1_phi085,uniform,2,3,64,1.0136736801625124,100.0
nonlinear_simulator,ar1_phi085,uniform,2,4,64,1.012919564668655,100.0
nonlinear_simulator,ar1_phi085,uniform,2,5,64,1.0105189198248312,100.0
nonlinear_simulator,ar1_phi085,uniform,2,6,64,1.0061703384062508,100.0
nonlinear_simulator,ar1_phi085,uniform,2,7,64,1.003177422491598,100.0
nonlinear_simulator,ar1_phi085,uniform,2,8,64,0.9964833932205105,100.0
nonlinear_simulator,ar1_phi085,uniform,2,9,64,1.0022757212132958,100.0
nonlinear_simulator,ar1_phi085,uniform,2,10,64,1.0065677259362633,100.0
nonlinear_simulator,ar1_phi085,uniform,2,11,64,0.9950971857121688,100.0
nonlinear_simulator,ar1_phi085,uniform,2,0,128,1.0256004160021523,100.0
nonlinear_simulator,ar1_phi085,uniform,2,1,128,1.0195040670860094,100.0
nonlinear_simulator,ar1_phi085,uniform,2,2,128,1.0230243090052051,100.0
nonlinear_simulator,ar1_phi085,uniform,2,3,128,1.0191470202243609,100.0
nonlinear_simulator,ar1_phi085,uniform,2,4,128,1.0176803810622794,100.0
nonlinear_simulator,ar1_phi085,uniform,2,5,128,1.0290990718793667,100.0
nonlinear_simulator,ar1_phi085,uniform,2,6,128,1.0217656323040651,100.0
nonlinear_simulator,ar1_phi085,uniform,2,7,128,1.011196846550572,100.0
nonlinear_simulator,ar1_phi085,uniform,2,8,128,0.998573502926931,100.0
nonlinear_simulator,ar1_phi085,uniform,2,9,128,0.9950958758760936,100.0
nonlinear_simulator,ar1_phi085,uniform,2,10,128,0.994385575046171,100.0
nonlinear_simulator,ar1_phi085,uniform,2,11,128,1.0156778856373365,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,0,1,0.4985561636901876,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,1,1,0.5566134928187275,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,2,1,0.5791483610158905,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,3,1,0.5256125420208169,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,4,1,0.5611724687633655,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,5,1,0.5502149163479981,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,6,1,0.5245641812762343,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,7,1,0.5574128479672967,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,8,1,0.5742830556717653,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,9,1,0.537173454064977,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,10,1,0.5761816012927639,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,11,1,0.5312037426214737,0.01
nonlinear_simulator,ar1_phi085,QRC_K0,3,0,2,0.659430932760797,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,1,2,0.7261067933912797,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,2,2,0.7545044891995059,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,3,2,0.6957359143950799,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,4,2,0.7299429668140762,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,5,2,0.7044199486144264,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,6,2,0.6956711831510521,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,7,2,0.7128237504503602,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,8,2,0.7444202903781006,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,9,2,0.7095992470944623,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,10,2,0.7620517357239482,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,11,2,0.6984902779562423,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,0,4,0.840403165925124,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,1,4,0.9043927130516877,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,2,4,0.918444453458294,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,3,4,0.836455273790624,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,4,4,0.8990068236235775,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,5,4,0.8616540829476831,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,6,4,0.8540279518586626,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,7,4,0.8458347658605044,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,8,4,0.8971766002300354,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,9,4,0.8636153630029172,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,10,4,0.8968866996911342,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,11,4,0.8696688070401464,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,0,8,0.9633183793269791,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,1,8,1.0063505467474316,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,2,8,0.9878104918916578,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,3,8,0.9464424350528099,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,4,8,0.9980452486264599,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,5,8,0.9655606449767674,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,6,8,0.9793298991848208,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,7,8,0.9586585678599134,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,8,8,0.9774809918282862,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,9,8,0.9842285659733621,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,10,8,0.9871056262636613,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,11,8,0.9737709491844141,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,0,16,1.0006687972185249,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,1,16,1.0223065729617904,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,2,16,1.0147400541119471,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,3,16,1.0037585454265878,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,4,16,1.0141500997696797,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,5,16,1.002484532528665,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,6,16,1.007635020808657,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,7,16,1.0048175686445728,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,8,16,1.0037106371108453,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,9,16,1.0036170288825272,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,10,16,1.0013296083975187,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,11,16,0.9975181711343721,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,0,32,1.004688902486706,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,1,32,1.0243821795506003,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,2,32,1.009969121545297,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,3,32,1.010919355014649,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,4,32,1.0066039340029271,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,5,32,1.0087683056240209,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,6,32,1.0102554779432211,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,7,32,1.0052641583160613,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,8,32,1.0047630354964443,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,9,32,0.9999816411365258,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,10,32,0.9983890119213614,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,11,32,0.9980517091405509,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,0,64,1.0053195480959563,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,1,64,1.0319625871923648,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,2,64,1.0088873174663269,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,3,64,1.0065232901535106,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,4,64,1.0068024558347466,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,5,64,1.0092399630258821,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,6,64,1.0050521455446941,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,7,64,1.0048797906037614,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,8,64,1.0010815194290215,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,9,64,1.0038886959509694,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,10,64,1.004079936291885,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,11,64,1.0001792457058374,100.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,0,128,1.0358318315043928,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,1,128,1.0215224602383328,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,2,128,1.0244723317340902,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,3,128,1.0223808510290169,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,4,128,1.0208950998678323,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,5,128,1.0263529699224878,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,6,128,1.0202310141838562,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,7,128,1.0086113454881591,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,8,128,1.000070137212315,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,9,128,1.000830397662478,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,10,128,1.0017100633025497,1.0
nonlinear_simulator,ar1_phi085,QRC_K0,3,11,128,1.0134477743219328,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,0,1,0.49870057326461104,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,1,1,0.5570214193450646,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,2,1,0.5829084667543912,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,3,1,0.5279609206370267,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,4,1,0.5592145931218557,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,5,1,0.5471204156200157,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,6,1,0.5248799293966658,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,7,1,0.5583828441401195,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,8,1,0.5702531367252354,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,9,1,0.535921240214231,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,10,1,0.5754161063039375,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,11,1,0.5300673735659016,0.01
nonlinear_simulator,ar1_phi085,AB_noaux,3,0,2,0.660904642931966,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,1,2,0.7264094838443624,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,2,2,0.7570913142457353,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,3,2,0.6988671704367178,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,4,2,0.7311616952650738,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,5,2,0.7061794467630959,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,6,2,0.6975576567430612,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,7,2,0.7171408590195705,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,8,2,0.7433581839392391,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,9,2,0.7122776353589989,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,10,2,0.7611033007285424,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,11,2,0.7004950492421075,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,0,4,0.8426663229119605,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,1,4,0.9029294023697169,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,2,4,0.9201890799210248,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,3,4,0.8407390657494831,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,4,4,0.9004410414264263,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,5,4,0.8641374558980282,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,6,4,0.8561071742069336,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,7,4,0.8497304784127728,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,8,4,0.8967355979816063,1.0
nonlinear_simulator,ar1_phi085,AB_noaux,3,9,4,0.8645387435035967,1.0
