set,model,horizon,shots,mean_nrmse,median_nrmse_inflation,mean_nrmse_inflation,paired_segment_ci95_low,paired_segment_ci95_high,median_relative_nrmse_inflation,mean_relative_nrmse_inflation,p90_relative_nrmse_inflation,useful_horizon,criterion,exact_useful_horizon,useful_horizon_change_from_exact,median,p90,principal_signs_preserved,stratum_pass,stratum_pass_fraction_within_shot,principal_sign_fraction_definition
S,AB_noaux,8,1000,0.9886885715131608,0.0420763538907272,0.0485268270806332,0.0269047524394062,0.0703465866060453,0.044261520519997,0.0549787202549482,0.1369747751562585,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0377463076682715,0.1394094807486176,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,8,3000,0.9867295988285938,0.0414700479697526,0.0465678543960662,0.0264143657770669,0.0684428386536516,0.0433539538769384,0.0529564483778085,0.1343516216025954,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0338636823568099,0.1332703343925953,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,8,10000,0.9861238360843512,0.0406985404754174,0.0459620916518235,0.0249108224206864,0.0658884288200815,0.0434317186451506,0.0523025319599992,0.1339104512979815,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0305352777449834,0.1212998025625877,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,16,100,0.9906862478116216,0.007727069375411,0.0240689087339703,0.006521306749476,0.0442903245513976,0.0081539769594712,0.0261284315206385,0.0994519075828836,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0055981614421641,0.0858391926693631,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,16,300,0.9853661894728204,0.0041709943176263,0.0187488503951693,0.0043536274044323,0.0346925960686295,0.0044829708314689,0.0205201895779266,0.0901937677479238,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0025654883785331,0.0760692367228462,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,16,1000,0.9816428072965676,0.0014302317101338,0.0150254682189166,0.0020396416875773,0.028662605883705,0.0015050500942077,0.0166278613973855,0.0823884235148767,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0010704963861407,0.0662155366559742,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,16,3000,0.9784716313848572,0.0006720202444956,0.0118542923072058,0.0015408658416734,0.0233628009773868,0.0007014428583923,0.0131953280537308,0.0724670079473213,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.000376393938,0.0586918287953534,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,16,10000,0.9769533574615892,0.0002882986168874,0.0103360183839381,0.0007541657798337,0.0202511600241854,0.0003027853332503,0.0115482317900103,0.0585742976589466,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0001801436567881,0.0555561536707827,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,32,100,1.0067446409744023,0.0031172331722762,0.0110940815920001,0.0013599107939095,0.0215740774080335,0.0031129705340855,0.0116767303948173,0.0481876788576588,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0029381254882718,0.0423349502459634,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,32,300,1.0036303171504406,0.0021671195201297,0.0079797577680386,0.0003835790029662,0.0157225074740568,0.0021661507101623,0.0084521041320484,0.0399449002299734,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0023325214459749,0.0306611191170157,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,32,1000,1.001612983117457,0.0022475176471511,0.0059624237350546,0.0009984476381314,0.0111304471252381,0.0022708411244584,0.0062664919129718,0.0258023305341635,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0022518177267507,0.0216090411233164,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,32,3000,0.999646705826596,0.0012068236833181,0.0039961464441938,0.0009213865901455,0.0070030409374199,0.0011991153809333,0.0042212626430628,0.0196546882763801,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0012609655929463,0.0127890345506359,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,32,10000,0.997257505445344,0.0003770649484938,0.0016069460629419,0.0004905846838805,0.0027669377644544,0.0003749595099556,0.0017044290702155,0.0076566901655628,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0003749595099556,0.0048659987248779,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,64,100,1.0106751757493542,0.000204697099904,0.0027851034887527,-0.0009658205401465,0.0073088750578492,0.0002044674228025,0.0027182978182443,0.0159942297007342,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0006077280067856,0.0130319679350103,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,64,300,1.009719319961072,5.374550688874713e-05,0.0018292477004704,-0.0012996919522591,0.0059182264179101,5.305618448429627e-05,0.0017808755483596,0.0128144076872137,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0003884244346715,0.0096051563957946,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,64,1000,1.0090844045349707,-0.0002522202350082,0.0011943322743693,-0.0014032757331752,0.0042192252028267,-0.0002486818807804,0.0011639284281896,0.0110924104947852,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,4.680351859342971e-05,0.0072274725853208,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,64,3000,1.0087286150084505,-0.0001731472694076,0.000838542747849,-0.0010580700556536,0.0029297535350164,-0.0001726485054675,0.0008173117738274,0.0087798959114786,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,7.240477891652888e-06,0.0053310166087773,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,64,10000,1.0082260491574424,-0.0001508721496515,0.0003359768968409,-0.0009926467245859,0.0018089696868062,-0.0001481552691243,0.0003299690882215,0.0055835194726932,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,8.980271299664309e-06,0.0037281360658198,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,128,100,1.008106061546691,0.0014560992279625,0.0027449396770827,0.0001996977240259,0.006391558866161,0.0014541835078188,0.0027067491238766,0.009783698033505,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0013049553340835,0.0100159384607373,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,128,300,1.007233489905159,0.001310356532216,0.0018723680355506,-0.0002997595724375,0.0044923536864821,0.0013047046665206,0.0018535065217805,0.0082147922741536,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0008632560683477,0.0082619327147046,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,128,1000,1.0065647700254408,0.0009734996598595,0.0012036481558324,-0.0005965622951773,0.0030691587023567,0.0009723639092609,0.0011980342625822,0.007057346184027,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0007263357812079,0.0077302605276472,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,128,3000,1.0060872542784958,0.0005767767700673,0.0007261324088873,-0.0005345452945939,0.002018247768139,0.000572071260616,0.0007299859653907,0.0060157871381066,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0003768959356846,0.0070903950997019,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,AB_noaux,128,10000,1.0056439019657202,0.0001739914794961,0.0002827800961119,-0.0006081601704964,0.0011648418448064,0.0001723126116119,0.0002925871200133,0.0041490219736687,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0001647226125742,0.0056394222347229,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,1,100,0.61147982272917,0.3709471742795189,0.4348512239396859,0.3621989046010859,0.5299040039551096,2.362396558746452,2.8450157347850222,5.377210999569364,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,2.008026206686574,4.450816574856069,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,1,300,0.4885021393474327,0.2613501160432653,0.3118735405579488,0.2546881930455776,0.38206802510417,1.6416967125123136,2.038887538251028,4.161500476458249,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,1.3829222207560354,3.2479251495059014,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,1,1000,0.3879270401500436,0.1753914688764943,0.2112984413605596,0.1682011127874877,0.2712898358402421,1.1025607205685848,1.3864941050130817,2.896499454179504,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.9002405739325916,2.3362041449888737,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,1,3000,0.319935978819409,0.1184941752552196,0.143307380029925,0.1126219667950055,0.1839616639416808,0.7309416628612868,0.947143122392912,2.071767283302083,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.6339271018888032,1.6649068720637294,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,1,10000,0.2673361295271469,0.0727064289710472,0.090707530737663,0.0681621269741563,0.1192538865843323,0.4477545528065801,0.603645284017964,1.4449942684298789,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.4185357684991594,1.163767229639276,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,2,100,0.7568857391505208,0.3425128956956964,0.3863764525824095,0.327068113700349,0.4664669494129259,1.04940931106939,1.1701876329907903,2.135497719552008,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.9086166826085984,1.8510072556216737,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,2,300,0.6654682463247255,0.2535929952343557,0.294958959756614,0.244990284277122,0.3541187952722193,0.7543265322576254,0.8891410981414409,1.6600475803495107,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.670388927924368,1.433973881823796,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,2,1000,0.5877042830848394,0.1818854124705267,0.217194996516728,0.17671374140677,0.2679321869371493,0.5482081289247556,0.6550904468725005,1.2828397749926677,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.4681124218261266,1.0809253949088369,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,2,3000,0.5277896166602978,0.131720425192555,0.1572803300921864,0.1250042865671776,0.1984136162552252,0.3884554773433247,0.4766397076754483,1.0050146361838252,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.3371393533198084,0.8093309641093115,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,2,10000,0.4761939056932534,0.0854976386213892,0.1056846191251421,0.0790315050567691,0.1365026185657145,0.2555587238365615,0.3220088627124674,0.7192927513511159,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.2374432180447874,0.607497962425669,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,4,100,0.9535876425852584,0.1851550943025978,0.1715442559766419,0.1070167709020393,0.2257272678196615,0.255420851738618,0.2627055257595273,0.5292913887322128,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.2381737511067161,0.4738416236499425,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,4,300,0.9275675292931584,0.1598832162048073,0.145524142684542,0.0904252512004739,0.1944297339256379,0.2184641702225738,0.22381672052157,0.4643502695279046,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.2023491964889994,0.4078118956504196,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,4,1000,0.9045410632337112,0.1317904997428091,0.1224976766250949,0.0722947342893818,0.1663386268956116,0.1759501141829978,0.1859450231068647,0.3681650104722094,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.1721816050122092,0.3682535217159144,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,4,3000,0.8770327288207455,0.0951140768756896,0.0949893422121292,0.0551554702035678,0.1326716974794902,0.1292567266552055,0.1419274119314845,0.3091238358663652,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.1361517419693771,0.3279685907667425,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,4,10000,0.8535265560632547,0.0679126365936085,0.0714831694546383,0.0392678944295881,0.1032760871869305,0.0957804820581422,0.1062791862618103,0.2528472769118443,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.1005294128177727,0.2704897261440199,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,8,100,1.0019736309091014,0.0366828445277269,0.0418851851630336,0.0165667620038834,0.0652625603468015,0.0374653649796819,0.0481768083175522,0.1423203859291952,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0426603181758902,0.1578967124529056,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,8,300,0.9977143898451244,0.032426911994218,0.0376259440990565,0.0141749970356716,0.0607133471243611,0.0330825969536537,0.0434926287114015,0.1350609813001754,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.039027457645704,0.1465605104673489,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,8,1000,0.994161660114768,0.0290934503465429,0.0340732143687005,0.0124954621190612,0.0547486719049262,0.0298249312191455,0.039569325141298,0.1303863199414138,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0377463076682715,0.1394094807486176,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,8,3000,0.9880788631411632,0.023589946197047,0.0279904173950958,0.0101148839434495,0.0451403444560306,0.0244121394244913,0.0325019505803104,0.1034403782815875,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0338636823568099,0.1332703343925953,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,8,10000,0.9826344540794824,0.0194466617837473,0.022546008333415,0.0083162273172787,0.0362479236403391,0.020440736307229,0.0260176465604727,0.0855799346993533,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0305352777449834,0.1212998025625877,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,16,100,0.9880738944571346,0.0040580380981857,0.0096771692109815,0.0023715724946434,0.0174988928504811,0.0040585697362823,0.010410202181014,0.0384073654890862,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0055981614421641,0.0858391926693631,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,16,300,0.983057049735864,0.0017610900716846,0.0046603244897111,0.0002276529106783,0.0093087373562064,0.0018034394931193,0.0052576251757518,0.0172957438736521,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0025654883785331,0.0760692367228462,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,16,1000,0.9805095225582356,0.0005747612117728,0.0021127973120825,-0.001086215685928,0.0058243117732098,0.0005960953071048,0.0026967431297581,0.009656182669649,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0010704963861407,0.0662155366559742,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,16,3000,0.97998107655011,0.0002484745682588,0.0015843513039573,-0.0015935306065811,0.0050511329697725,0.0002576405562208,0.0021654632852559,0.0087999131944738,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.000376393938,0.0586918287953534,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,16,10000,0.97976602203367,6.953774600132467e-05,0.0013692967875172,-0.0014742818246567,0.0046545384176391,7.351937354745165e-05,0.0018923862602589,0.0068519467938369,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0001801436567881,0.0555561536707827,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,32,100,1.0077447784473388,0.0024080240330721,0.0085251019150197,0.0006512436204333,0.0170522849106073,0.0024103779946665,0.0089046825305479,0.0374490840384736,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0029381254882718,0.0423349502459634,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,32,300,1.0050774112333567,0.0019126709478971,0.0058577347010377,-0.0001457344332034,0.0116630221588887,0.0018991108616324,0.0061024285839065,0.0267616014896643,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0023325214459749,0.0306611191170157,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,32,1000,1.003023258175152,0.0017462329608919,0.0038035816428331,0.0005642921121039,0.0071392992012685,0.0017617693958998,0.0039080818232638,0.0172610455017145,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0022518177267507,0.0216090411233164,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,32,3000,1.0010473828559807,0.0011414031788345,0.0018277063236616,0.0006995459199602,0.0030942279240405,0.001135921667197,0.0018237811193271,0.0067716584671375,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0012609655929463,0.0127890345506359,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,32,10000,0.9998428052652222,0.0003290422114778,0.0006231287329032,0.0002998413312075,0.0010107204877141,0.0003334170299481,0.0006219792837862,0.0027646667147057,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0003749595099556,0.0048659987248779,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,64,100,1.0118655337422482,0.0004039423968267,0.0018768863455538,-7.372482401478168e-05,0.0043519739263705,0.000402436691201,0.0017872428925265,0.0078863663665805,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0006077280067856,0.0130319679350103,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,64,300,1.0111982903975127,0.0004232306200332,0.0012096430008182,-0.0001240302165227,0.0027241495892345,0.0004210777114467,0.0011570789798795,0.0052667671570766,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0003884244346715,0.0096051563957946,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,64,1000,1.010585288706592,3.774259083288989e-05,0.0005966413098976,-0.0003112238918553,0.001697104026108,3.752777135454796e-05,0.0005643673511755,0.0034619725916397,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,4.680351859342971e-05,0.0072274725853208,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,64,3000,1.0103429212257593,4.643837304196818e-06,0.000354273829065,-0.0002918057395537,0.0011300314798134,4.6392650001711065e-06,0.0003334904631224,0.00229856515473,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,7.240477891652888e-06,0.0053310166087773,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,64,10000,1.0103851012262408,5.9693370619839925e-06,0.0003964538295464,-0.000142166229285,0.0010347231479124,5.934455135868432e-06,0.0003793066948346,0.00185636086713,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,8.980271299664309e-06,0.0037281360658198,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,128,100,1.0098981292403617,0.0008140534928444,0.002116676966934,-0.000507004581712,0.0057144346256501,0.0008155879235764,0.0020554742880897,0.0085554581232341,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0013049553340835,0.0100159384607373,True,True,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,128,300,1.008980926998491,0.0004964662626114,0.0011994747250636,-0.0011451379486301,0.0041298944136612,0.0004980589351755,0.0011591889988081,0.0069016451795184,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0008632560683477,0.0082619327147046,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,128,1000,1.0087798522643865,0.0003938327431622,0.0009983999909588,-0.0009979325891516,0.0034772487798667,0.0003912425937536,0.0009655901449825,0.0067546266159003,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0007263357812079,0.0077302605276472,True,True,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,128,3000,1.0084449674278977,0.0001401416595877,0.0006635151544703,-0.0007880955772266,0.0023780958232803,0.000139539525585,0.0006446843293554,0.0060946790019132,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.0003768959356846,0.0070903950997019,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,QRC_K0,128,10000,1.0081137866063403,9.938565560495966e-05,0.0003323343329129,-0.0005670733682908,0.0014487999099511,9.943294002536653e-05,0.0003245026020854,0.0040418070906286,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.0001647226125742,0.0056394222347229,True,True,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,1,100,0.61900660790869,0.3833986481562687,0.4453938576056965,0.3733624934378408,0.5380621426677622,2.5534510520133,2.95453704849336,5.656998640941239,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,2.008026206686574,4.450816574856069,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,1,300,0.4937291557877656,0.2724594116762837,0.3201164054847721,0.2631192107190619,0.3948192950672328,1.7860210512430583,2.114943058065344,4.207191615017023,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,1.3829222207560354,3.2479251495059014,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,1,1000,0.3953119441574403,0.1911201696782438,0.2216991938544468,0.1805254197574973,0.2735305316631963,1.1672173614541863,1.4624911584263265,2.8369333665736227,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.9002405739325916,2.3362041449888737,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,1,3000,0.3333397560187789,0.13985685857293,0.1597270057157855,0.1297123664660538,0.194730069921176,0.8239985450618231,1.0579706523406056,2.0946699799436788,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.6339271018888032,1.6649068720637294,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,1,10000,0.2836163518560435,0.0962680566176861,0.1100036015530501,0.0869142899701301,0.1384167206674584,0.5755810343776309,0.7289414046305501,1.3682535281388295,32.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,0.0,0.4185357684991594,1.163767229639276,True,False,0.5833333333333334,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,2,100,0.7619755595268144,0.3577823249237628,0.3971317972483973,0.3374900039294531,0.4701658965422868,1.1027557946852309,1.2211635655819963,2.1589901467725694,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.9086166826085984,1.8510072556216737,True,False,0.5,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
S,single_kernel,2,300,0.670975410587974,0.2722559072520745,0.3061316483095569,0.2569214075221178,0.3659856256168033,0.7872297069638873,0.933179513614004,1.6642011798437868,16.0,mean NRMSE < 1 and paired-bootstrap lower CI(persistence-model) > 0,32.0,-16.0,0.670388927924368,1.433973881823796,True,False,0.5416666666666666,F/Z kernel-vs-K0 and kernel-vs-AB only; S reported as null
