model,set,horizon,channel_seed,segment_id,nrmse_new,nrmse_reference,abs_nrmse_difference
AB_noaux,F,2,1,F028,0.3354542397718841,0.3354542397718841,0.0
AB_noaux,F,2,1,F030,0.23359148958663237,0.2335914895866323,5.551115123125783e-17
AB_noaux,F,2,1,F034,0.3466563923986527,0.3466563923986527,0.0
AB_noaux,F,2,1,F035,0.24354349254468913,0.2435434925446891,2.7755575615628914e-17
AB_noaux,F,2,1,F037,0.49251474243423704,0.492514742434237,5.551115123125783e-17
AB_noaux,F,2,1,F067,0.2601605437439941,0.2601605437439941,0.0
AB_noaux,F,2,1,F068,0.30404938800102055,0.3040493880010205,5.551115123125783e-17
AB_noaux,F,2,1,F072,0.43107215848401953,0.4310721584840195,5.551115123125783e-17
AB_noaux,F,2,1,F073,0.2770109268002207,0.2770109268002207,0.0
AB_noaux,F,2,1,F075,0.3766107518986522,0.3766107518986522,0.0
AB_noaux,F,2,1,F077,0.5216721405641883,0.5216721405641883,0.0
AB_noaux,F,2,1,F080,0.5131152456773752,0.5131152456773752,0.0
AB_noaux,F,2,1,F082,0.22724777044003258,0.2272477704400325,8.326672684688674e-17
AB_noaux,F,2,1,F083,0.377272625241743,0.377272625241743,0.0
AB_noaux,F,4,1,F005,0.7438049046681533,0.7438049046681533,0.0
AB_noaux,F,4,1,F007,0.8197618740084052,0.8197618740084052,0.0
AB_noaux,F,4,1,F009,0.6721311795857942,0.6721311795857942,0.0
AB_noaux,F,4,1,F011,0.5063178554451461,0.5063178554451461,0.0
AB_noaux,F,4,1,F013,0.644447383228292,0.644447383228292,0.0
AB_noaux,F,4,1,F019,0.6539941334926319,0.6539941334926319,0.0
AB_noaux,F,4,1,F028,0.6110170540823373,0.6110170540823373,0.0
AB_noaux,F,4,1,F030,0.4371894583580969,0.4371894583580969,0.0
AB_noaux,F,4,1,F034,0.6097047540375051,0.6097047540375051,0.0
AB_noaux,F,4,1,F035,0.512167259328367,0.512167259328367,0.0
AB_noaux,F,4,1,F037,0.7720184342687815,0.7720184342687815,0.0
AB_noaux,F,4,1,F067,0.4963849278204336,0.4963849278204336,0.0
AB_noaux,F,4,1,F068,0.5779725840306652,0.5779725840306652,0.0
AB_noaux,F,4,1,F072,0.7222864337079495,0.7222864337079495,0.0
AB_noaux,F,4,1,F073,0.4617866030093952,0.4617866030093952,0.0
AB_noaux,F,4,1,F075,0.6828431118448122,0.6828431118448122,0.0
AB_noaux,F,4,1,F077,0.8501982689693609,0.8501982689693609,0.0
AB_noaux,F,4,1,F080,0.8071854636980041,0.8071854636980041,0.0
AB_noaux,F,4,1,F082,0.42854706634478845,0.4285470663447884,5.551115123125783e-17
AB_noaux,F,4,1,F083,0.649036088089365,0.649036088089365,0.0
AB_noaux,F,8,1,F005,0.9277857388106551,0.9277857388106552,1.1102230246251565e-16
AB_noaux,F,8,1,F007,1.0242993005607808,1.0242993005607808,0.0
AB_noaux,F,8,1,F009,0.8008432969258656,0.8008432969258656,0.0
AB_noaux,F,8,1,F011,0.8503497815719865,0.8503497815719865,0.0
AB_noaux,F,8,1,F013,0.9425109272914899,0.94251092729149,1.1102230246251565e-16
AB_noaux,F,8,1,F019,0.9881950060916969,0.9881950060916967,1.1102230246251565e-16
AB_noaux,F,8,1,F028,0.9404856562000914,0.9404856562000914,0.0
AB_noaux,F,8,1,F030,0.710785619485794,0.710785619485794,0.0
AB_noaux,F,8,1,F034,0.9270431887513482,0.9270431887513482,0.0
AB_noaux,F,8,1,F035,0.9460563308337282,0.9460563308337282,0.0
AB_noaux,F,8,1,F037,1.0003112304710258,1.0003112304710258,0.0
AB_noaux,F,8,1,F067,0.8118200437602435,0.8118200437602435,0.0
AB_noaux,F,8,1,F068,0.9485956064273192,0.9485956064273192,0.0
AB_noaux,F,8,1,F072,0.9567326982757787,0.9567326982757788,1.1102230246251565e-16
AB_noaux,F,8,1,F073,0.6993131990344301,0.6993131990344301,0.0
AB_noaux,F,8,1,F075,1.0835053352750976,1.0835053352750976,0.0
AB_noaux,F,8,1,F077,1.0822162807377973,1.0822162807377973,0.0
AB_noaux,F,8,1,F080,1.0378780940711745,1.0378780940711745,0.0
AB_noaux,F,8,1,F082,0.7039462227507838,0.7039462227507838,0.0
AB_noaux,F,8,1,F083,0.9732046668568989,0.9732046668568988,1.1102230246251565e-16
AB_noaux,F,16,1,F005,1.018334584123766,1.018334584123766,0.0
AB_noaux,F,16,1,F007,1.09060986404527,1.09060986404527,0.0
AB_noaux,F,16,1,F009,0.9255831040983447,0.9255831040983448,1.1102230246251565e-16
AB_noaux,F,16,1,F011,1.0830045515055289,1.0830045515055289,0.0
AB_noaux,F,16,1,F013,1.0659587431854838,1.0659587431854838,0.0
AB_noaux,F,16,1,F019,1.159739836725312,1.159739836725312,0.0
AB_noaux,F,16,1,F028,1.143429199557784,1.143429199557784,0.0
AB_noaux,F,16,1,F030,0.8934103661001377,0.8934103661001377,0.0
AB_noaux,F,16,1,F034,1.0541020494148323,1.0541020494148323,0.0
AB_noaux,F,16,1,F035,1.0818710669810963,1.0818710669810965,2.220446049250313e-16
AB_noaux,F,16,1,F037,0.9931280882319673,0.9931280882319672,1.1102230246251565e-16
AB_noaux,F,16,1,F067,1.0256152767212967,1.0256152767212967,0.0
AB_noaux,F,16,1,F068,1.1378133252267457,1.1378133252267455,2.220446049250313e-16
AB_noaux,F,16,1,F072,1.0264991984729535,1.0264991984729537,2.220446049250313e-16
AB_noaux,F,16,1,F073,0.9098046233761152,0.9098046233761152,0.0
AB_noaux,F,16,1,F075,1.2430169506710982,1.2430169506710982,0.0
AB_noaux,F,16,1,F077,1.065247750713713,1.065247750713713,0.0
AB_noaux,F,16,1,F080,1.004580602720257,1.004580602720257,0.0
AB_noaux,F,16,1,F082,0.9293948117286828,0.9293948117286828,0.0
AB_noaux,F,16,1,F083,1.1641709656985244,1.1641709656985244,0.0
AB_noaux,F,32,1,F005,1.0123025199344975,1.0123025199344975,0.0
AB_noaux,F,32,1,F007,1.1268788602268154,1.1268788602268154,0.0
AB_noaux,F,32,1,F009,0.9769394972861547,0.9769394972861548,1.1102230246251565e-16
AB_noaux,F,32,1,F011,1.116673293915259,1.116673293915259,0.0
AB_noaux,F,32,1,F013,1.0567879338544752,1.0567879338544752,0.0
AB_noaux,F,32,1,F019,1.0980723511878165,1.0980723511878163,2.220446049250313e-16
AB_noaux,F,32,1,F028,1.124846762891292,1.124846762891292,0.0
AB_noaux,F,32,1,F030,0.998335040342371,0.998335040342371,0.0
AB_noaux,F,32,1,F034,1.0283326027389874,1.0283326027389874,0.0
AB_noaux,F,32,1,F035,1.0335318559808775,1.0335318559808775,0.0
AB_noaux,F,32,1,F037,1.0457501357507415,1.0457501357507415,0.0
AB_noaux,F,32,1,F067,1.0606874092124754,1.0606874092124754,0.0
AB_noaux,F,32,1,F068,1.1586310115400575,1.1586310115400575,0.0
AB_noaux,F,32,1,F072,1.0839918944118394,1.0839918944118394,0.0
AB_noaux,F,32,1,F073,0.9817562669599431,0.9817562669599432,1.1102230246251565e-16
AB_noaux,F,32,1,F075,1.2203932380176714,1.2203932380176714,0.0
AB_noaux,F,32,1,F077,1.1151541683333916,1.1151541683333916,0.0
AB_noaux,F,32,1,F080,1.0265657593079076,1.0265657593079076,0.0
AB_noaux,F,32,1,F082,1.0559424078623978,1.0559424078623978,0.0
AB_noaux,F,32,1,F083,1.1373145206828963,1.1373145206828963,0.0
AB_noaux,F,64,1,F005,1.016689285074342,1.016689285074342,0.0
AB_noaux,F,64,1,F007,1.0947086680930154,1.0947086680930154,0.0
AB_noaux,F,64,1,F009,0.9827395887288165,0.9827395887288164,1.1102230246251565e-16
AB_noaux,F,64,1,F011,1.030573682401172,1.030573682401172,0.0
AB_noaux,F,64,1,F013,1.077742766817997,1.077742766817997,0.0
AB_noaux,F,64,1,F019,1.0760640493936582,1.0760640493936582,0.0
AB_noaux,F,64,1,F028,1.0903583499462617,1.0903583499462617,0.0
AB_noaux,F,64,1,F030,1.0048270547078746,1.0048270547078746,0.0
AB_noaux,F,64,1,F034,1.0194497057178993,1.0194497057178993,0.0
AB_noaux,F,64,1,F035,1.0179941506541752,1.0179941506541752,0.0
AB_noaux,F,64,1,F037,1.0563049356180398,1.0563049356180398,0.0
AB_noaux,F,64,1,F067,1.04908340435691,1.04908340435691,0.0
AB_noaux,F,64,1,F068,1.1274415446493362,1.1274415446493362,0.0
AB_noaux,F,64,1,F072,1.0683819407332567,1.0683819407332569,2.220446049250313e-16
AB_noaux,F,64,1,F073,0.9745131839875649,0.9745131839875648,1.1102230246251565e-16
AB_noaux,F,64,1,F075,1.128048940348181,1.128048940348181,0.0
AB_noaux,F,64,1,F077,1.0917050327218694,1.0917050327218694,0.0
AB_noaux,F,64,1,F080,1.032459115085624,1.032459115085624,0.0
AB_noaux,F,64,1,F082,1.0255076153241858,1.0255076153241858,0.0
AB_noaux,F,64,1,F083,1.1403200980107284,1.1403200980107284,0.0
AB_noaux,F,128,1,F005,1.012031054456313,1.012031054456313,0.0
AB_noaux,F,128,1,F007,1.0638201897288526,1.0638201897288526,0.0
AB_noaux,F,128,1,F009,1.001160159974888,1.001160159974888,0.0
AB_noaux,F,128,1,F011,1.049816262810851,1.049816262810851,0.0
AB_noaux,F,128,1,F013,1.0564222284155729,1.0564222284155729,0.0
AB_noaux,F,128,1,F019,1.0736845070204035,1.0736845070204035,0.0
AB_noaux,F,128,1,F028,1.0927157689958638,1.0927157689958638,0.0
AB_noaux,F,128,1,F030,1.0024230566041858,1.0024230566041858,0.0
AB_noaux,F,128,1,F034,1.005551144567784,1.005551144567784,0.0
AB_noaux,F,128,1,F035,1.008442382897674,1.008442382897674,0.0
AB_noaux,F,128,1,F037,1.0439386941279734,1.0439386941279734,0.0
AB_noaux,F,128,1,F067,1.0258926720637795,1.0258926720637795,0.0
AB_noaux,F,128,1,F068,1.1129222848331648,1.1129222848331648,0.0
AB_noaux,F,128,1,F072,1.076914516658342,1.076914516658342,0.0
AB_noaux,F,128,1,F073,1.0005078363617388,1.0005078363617388,0.0
AB_noaux,F,128,1,F075,1.184863087590579,1.184863087590579,0.0
AB_noaux,F,128,1,F077,1.0590036898859407,1.0590036898859407,0.0
AB_noaux,F,128,1,F080,1.024025116247301,1.024025116247301,0.0
AB_noaux,F,128,1,F082,1.0646606428204424,1.0646606428204424,0.0
AB_noaux,F,128,1,F083,1.1367346353756835,1.1367346353756835,0.0
AB_noaux,F,1,2,F005,0.28570049851164064,0.2857004985116406,5.551115123125783e-17
AB_noaux,F,1,2,F007,0.30657068807717947,0.3065706880771794,5.551115123125783e-17
AB_noaux,F,1,2,F009,0.5944476018292006,0.5944476018292006,0.0
AB_noaux,F,1,2,F011,0.15063057723758455,0.1506305772375845,5.551115123125783e-17
AB_noaux,F,1,2,F013,0.23996160633743469,0.2399616063374346,8.326672684688674e-17
AB_noaux,F,1,2,F019,0.2242223403532963,0.2242223403532963,0.0
AB_noaux,F,1,2,F028,0.19683039632622337,0.1968303963262233,8.326672684688674e-17
AB_noaux,F,1,2,F030,0.1914293164400013,0.1914293164400013,0.0
AB_noaux,F,1,2,F034,0.21507412836228865,0.2150741283622886,5.551115123125783e-17
AB_noaux,F,1,2,F035,0.1400920182508725,0.1400920182508725,0.0
AB_noaux,F,1,2,F037,0.3565643691740652,0.3565643691740652,0.0
AB_noaux,F,1,2,F067,0.1658554614234907,0.1658554614234907,0.0
AB_noaux,F,1,2,F068,0.20576771090547147,0.2057677109054714,5.551115123125783e-17
AB_noaux,F,1,2,F072,0.2682097893987889,0.2682097893987889,0.0
AB_noaux,F,1,2,F073,0.19837970454731266,0.1983797045473126,5.551115123125783e-17
AB_noaux,F,1,2,F075,0.25930216210609885,0.2593021621060988,5.551115123125783e-17
AB_noaux,F,1,2,F077,0.33197959287397455,0.3319795928739745,5.551115123125783e-17
AB_noaux,F,1,2,F080,0.3368992818727922,0.3368992818727922,0.0
AB_noaux,F,1,2,F082,0.16983907202398385,0.1698390720239838,5.551115123125783e-17
AB_noaux,F,1,2,F083,0.2538714279820953,0.2538714279820953,0.0
AB_noaux,F,2,2,F005,0.449661591443638,0.449661591443638,0.0
AB_noaux,F,2,2,F007,0.5012061202235955,0.5012061202235955,0.0
AB_noaux,F,2,2,F009,0.6172956959657894,0.6172956959657894,0.0
AB_noaux,F,2,2,F011,0.24365290178239013,0.2436529017823901,2.7755575615628914e-17
AB_noaux,F,2,2,F013,0.3900306024867909,0.3900306024867909,0.0
AB_noaux,F,2,2,F019,0.3650734801115827,0.3650734801115827,0.0
AB_noaux,F,2,2,F028,0.328223211706293,0.328223211706293,0.0
AB_noaux,F,2,2,F030,0.25927334868592433,0.2592733486859243,5.551115123125783e-17
AB_noaux,F,2,2,F034,0.3575282968982088,0.3575282968982088,0.0
AB_noaux,F,2,2,F035,0.24396918048346253,0.2439691804834625,2.7755575615628914e-17
AB_noaux,F,2,2,F037,0.5168238255674177,0.5168238255674177,0.0
AB_noaux,F,2,2,F067,0.2679163181646104,0.2679163181646104,0.0
AB_noaux,F,2,2,F068,0.3284414069088245,0.3284414069088245,0.0
AB_noaux,F,2,2,F072,0.43741026566417684,0.4374102656641768,5.551115123125783e-17
AB_noaux,F,2,2,F073,0.2830239616730887,0.2830239616730887,0.0
AB_noaux,F,2,2,F075,0.4069195075942108,0.4069195075942108,0.0
AB_noaux,F,2,2,F077,0.5236041923526198,0.5236041923526198,0.0
AB_noaux,F,2,2,F080,0.5162822126975659,0.5162822126975659,0.0
AB_noaux,F,2,2,F082,0.25079627306310165,0.2507962730631016,5.551115123125783e-17
AB_noaux,F,2,2,F083,0.38312531453597387,0.3831253145359738,5.551115123125783e-17
AB_noaux,F,4,2,F005,0.7385155736422429,0.7385155736422429,0.0
AB_noaux,F,4,2,F007,0.8282779645648431,0.8282779645648431,0.0
AB_noaux,F,4,2,F009,0.683435793931665,0.683435793931665,0.0
AB_noaux,F,4,2,F011,0.4755370561974584,0.4755370561974584,0.0
AB_noaux,F,4,2,F013,0.6629416293465176,0.6629416293465176,0.0
AB_noaux,F,4,2,F019,0.645222825343873,0.645222825343873,0.0
AB_noaux,F,4,2,F028,0.600638047210806,0.600638047210806,0.0
AB_noaux,F,4,2,F030,0.4527403413792705,0.4527403413792705,0.0
AB_noaux,F,4,2,F034,0.6274715504303288,0.6274715504303288,0.0
AB_noaux,F,4,2,F035,0.521537944626678,0.521537944626678,0.0
AB_noaux,F,4,2,F037,0.7863898546542243,0.7863898546542243,0.0
AB_noaux,F,4,2,F067,0.5006399846088648,0.5006399846088648,0.0
AB_noaux,F,4,2,F068,0.5843363049340464,0.5843363049340464,0.0
AB_noaux,F,4,2,F072,0.7316853024321638,0.7316853024321638,0.0
AB_noaux,F,4,2,F073,0.47228266228410687,0.4722826622841068,5.551115123125783e-17
AB_noaux,F,4,2,F075,0.7130833623756674,0.7130833623756674,0.0
AB_noaux,F,4,2,F077,0.8484252357653647,0.8484252357653647,0.0
AB_noaux,F,4,2,F080,0.8094649374846379,0.8094649374846379,0.0
AB_noaux,F,4,2,F082,0.4423844102882288,0.4423844102882288,0.0
AB_noaux,F,4,2,F083,0.639651693162742,0.639651693162742,0.0
AB_noaux,F,8,2,F005,0.9194699865484572,0.9194699865484572,0.0
AB_noaux,F,8,2,F007,1.0323502499791082,1.0323502499791082,0.0
AB_noaux,F,8,2,F009,0.805722147852896,0.805722147852896,0.0
AB_noaux,F,8,2,F011,0.8187188943528968,0.8187188943528968,0.0
AB_noaux,F,8,2,F013,0.9674113450083293,0.9674113450083291,1.1102230246251565e-16
AB_noaux,F,8,2,F019,0.9737125535322336,0.9737125535322336,0.0
AB_noaux,F,8,2,F028,0.9281935071988022,0.9281935071988022,0.0
AB_noaux,F,8,2,F030,0.7163786012788027,0.7163786012788027,0.0
AB_noaux,F,8,2,F034,0.9545124115741375,0.9545124115741376,1.1102230246251565e-16
AB_noaux,F,8,2,F035,0.9461942766918451,0.9461942766918452,1.1102230246251565e-16
AB_noaux,F,8,2,F037,1.0303482635409464,1.0303482635409464,0.0
AB_noaux,F,8,2,F067,0.8108299753989631,0.8108299753989631,0.0
AB_noaux,F,8,2,F068,0.9623302247352608,0.9623302247352608,0.0
AB_noaux,F,8,2,F072,0.965631150156267,0.965631150156267,0.0
AB_noaux,F,8,2,F073,0.7133961879617907,0.7133961879617907,0.0
AB_noaux,F,8,2,F075,1.12908549214899,1.12908549214899,0.0
AB_noaux,F,8,2,F077,1.0765625841065554,1.0765625841065554,0.0
AB_noaux,F,8,2,F080,1.0329205367918808,1.0329205367918808,0.0
AB_noaux,F,8,2,F082,0.7097768384357857,0.7097768384357857,0.0
AB_noaux,F,8,2,F083,0.9300355626720882,0.9300355626720882,0.0
AB_noaux,F,16,2,F005,1.0135333844118262,1.0135333844118262,0.0
AB_noaux,F,16,2,F007,1.0821495469455058,1.0821495469455058,0.0
AB_noaux,F,16,2,F009,0.9237913783514952,0.9237913783514952,0.0
AB_noaux,F,16,2,F011,1.0604485734883768,1.0604485734883768,0.0
AB_noaux,F,16,2,F013,1.1074216224254014,1.1074216224254014,0.0
AB_noaux,F,16,2,F019,1.1210821443066004,1.1210821443066004,0.0
AB_noaux,F,16,2,F028,1.1200456461660648,1.1200456461660648,0.0
AB_noaux,F,16,2,F030,0.8889610826419684,0.8889610826419684,0.0
AB_noaux,F,16,2,F034,1.0778452698089773,1.077845269808977,2.220446049250313e-16
AB_noaux,F,16,2,F035,1.047155687066843,1.047155687066843,0.0
AB_noaux,F,16,2,F037,1.0163667689207,1.0163667689207,0.0
AB_noaux,F,16,2,F067,1.025577244741453,1.025577244741453,0.0
AB_noaux,F,16,2,F068,1.1844132993612944,1.1844132993612944,0.0
AB_noaux,F,16,2,F072,1.0201911452185417,1.0201911452185417,0.0
AB_noaux,F,16,2,F073,0.9263066949952085,0.9263066949952083,1.1102230246251565e-16
AB_noaux,F,16,2,F075,1.337585290844035,1.337585290844035,0.0
AB_noaux,F,16,2,F077,1.0641601100477989,1.0641601100477989,0.0
AB_noaux,F,16,2,F080,0.9932041820912294,0.9932041820912294,0.0
AB_noaux,F,16,2,F082,0.9177377481134339,0.917737748113434,1.1102230246251565e-16
AB_noaux,F,16,2,F083,1.0756026866397184,1.0756026866397184,0.0
AB_noaux,F,32,2,F005,1.0035144426181388,1.0035144426181388,0.0
AB_noaux,F,32,2,F007,1.0964577803942583,1.0964577803942583,0.0
AB_noaux,F,32,2,F009,0.9724542461664306,0.9724542461664306,0.0
AB_noaux,F,32,2,F011,1.1288690823965544,1.1288690823965544,0.0
AB_noaux,F,32,2,F013,1.0830213588285753,1.0830213588285753,0.0
AB_noaux,F,32,2,F019,1.058431768937385,1.058431768937385,0.0
AB_noaux,F,32,2,F028,1.1149864145266029,1.1149864145266029,0.0
AB_noaux,F,32,2,F030,0.9934164966184537,0.9934164966184535,1.1102230246251565e-16
AB_noaux,F,32,2,F034,1.0278545324193158,1.0278545324193158,0.0
AB_noaux,F,32,2,F035,1.0240082856373425,1.0240082856373425,0.0
AB_noaux,F,32,2,F037,1.0742112084407733,1.0742112084407731,2.220446049250313e-16
AB_noaux,F,32,2,F067,1.0450623488296187,1.045062348829619,2.220446049250313e-16
AB_noaux,F,32,2,F068,1.1496861701479617,1.1496861701479617,0.0
AB_noaux,F,32,2,F072,1.054374859652105,1.054374859652105,0.0
AB_noaux,F,32,2,F073,0.9927319981229283,0.9927319981229284,1.1102230246251565e-16
AB_noaux,F,32,2,F075,1.1187370793683622,1.1187370793683622,0.0
AB_noaux,F,32,2,F077,1.1059152729743533,1.105915272974353,2.220446049250313e-16
AB_noaux,F,32,2,F080,1.0159746113583261,1.015974611358326,2.220446049250313e-16
AB_noaux,F,32,2,F082,1.0485822893237355,1.0485822893237355,0.0
AB_noaux,F,32,2,F083,1.0077204182386175,1.0077204182386177,2.220446049250313e-16
AB_noaux,F,64,2,F005,1.0143053227901222,1.0143053227901222,0.0
AB_noaux,F,64,2,F007,1.068224608132817,1.068224608132817,0.0
AB_noaux,F,64,2,F009,0.9802417185020389,0.9802417185020388,1.1102230246251565e-16
AB_noaux,F,64,2,F011,1.023096001824478,1.023096001824478,0.0
AB_noaux,F,64,2,F013,1.06149261912936,1.06149261912936,0.0
AB_noaux,F,64,2,F019,0.9977696615903849,0.9977696615903848,1.1102230246251565e-16
AB_noaux,F,64,2,F028,1.033999834585508,1.033999834585508,0.0
AB_noaux,F,64,2,F030,1.0207141259862682,1.0207141259862682,0.0
AB_noaux,F,64,2,F034,1.0223908179811363,1.0223908179811363,0.0
AB_noaux,F,64,2,F035,1.011664941370615,1.011664941370615,0.0
AB_noaux,F,64,2,F037,1.0600161285021634,1.0600161285021634,0.0
AB_noaux,F,64,2,F067,1.0392024906812891,1.0392024906812891,0.0
AB_noaux,F,64,2,F068,1.0950369952350925,1.0950369952350925,0.0
AB_noaux,F,64,2,F072,1.051647053420974,1.051647053420974,0.0
AB_noaux,F,64,2,F073,0.9755401338986749,0.9755401338986748,1.1102230246251565e-16
AB_noaux,F,64,2,F075,1.091842109273084,1.091842109273084,0.0
AB_noaux,F,64,2,F077,1.071198001918297,1.071198001918297,0.0
AB_noaux,F,64,2,F080,1.0227094235364036,1.0227094235364036,0.0
AB_noaux,F,64,2,F082,1.0723005082027444,1.0723005082027444,0.0
AB_noaux,F,64,2,F083,1.0280882558415243,1.0280882558415243,0.0
AB_noaux,F,128,2,F005,1.0150187603486744,1.0150187603486744,0.0
AB_noaux,F,128,2,F007,1.0487472049980624,1.0487472049980624,0.0
AB_noaux,F,128,2,F009,1.002205392154604,1.002205392154604,0.0
AB_noaux,F,128,2,F011,1.0365892783719994,1.0365892783719994,0.0
AB_noaux,F,128,2,F013,1.059469794027849,1.059469794027849,0.0
AB_noaux,F,128,2,F019,1.0230226311376518,1.0230226311376518,0.0
AB_noaux,F,128,2,F028,1.0540435762024343,1.0540435762024345,2.220446049250313e-16
AB_noaux,F,128,2,F030,1.0024799095570014,1.0024799095570014,0.0
AB_noaux,F,128,2,F034,1.0134282723424206,1.0134282723424206,0.0
AB_noaux,F,128,2,F035,0.999952350235872,0.999952350235872,0.0
AB_noaux,F,128,2,F037,1.0491694956107707,1.0491694956107709,2.220446049250313e-16
AB_noaux,F,128,2,F067,1.0223180149783828,1.0223180149783828,0.0
AB_noaux,F,128,2,F068,1.1119899916214322,1.1119899916214322,0.0
AB_noaux,F,128,2,F072,1.0714854977756947,1.071485497775695,2.220446049250313e-16
AB_noaux,F,128,2,F073,1.0073002467170904,1.0073002467170904,0.0
AB_noaux,F,128,2,F075,1.1727537062021536,1.1727537062021536,0.0
AB_noaux,F,128,2,F077,1.0365577831237076,1.0365577831237076,0.0
AB_noaux,F,128,2,F080,1.0164626446875689,1.0164626446875689,0.0
AB_noaux,F,128,2,F082,1.0545612859385896,1.0545612859385896,0.0
AB_noaux,F,128,2,F083,1.0890519665336824,1.0890519665336824,0.0
AB_noaux,F,1,3,F005,0.2895777290976353,0.2895777290976353,0.0
AB_noaux,F,1,3,F007,0.309866104778988,0.309866104778988,0.0
AB_noaux,F,1,3,F009,0.5912757283815478,0.5912757283815478,0.0
AB_noaux,F,1,3,F011,0.1644440716353036,0.1644440716353036,0.0
AB_noaux,F,1,3,F013,0.23692984959719218,0.2369298495971921,8.326672684688674e-17
AB_noaux,F,1,3,F019,0.23204589049579397,0.2320458904957939,5.551115123125783e-17
AB_noaux,F,1,3,F028,0.20112109973766673,0.2011210997376667,2.7755575615628914e-17
AB_noaux,F,1,3,F030,0.193775203002538,0.193775203002538,0.0
AB_noaux,F,1,3,F034,0.22648858168435018,0.2264885816843501,8.326672684688674e-17
AB_noaux,F,1,3,F035,0.14961587993824238,0.1496158799382423,8.326672684688674e-17
AB_noaux,F,1,3,F037,0.3412307061666329,0.3412307061666329,0.0
AB_noaux,F,1,3,F067,0.15626272828679427,0.1562627282867942,8.326672684688674e-17
AB_noaux,F,1,3,F068,0.19182286502576842,0.1918228650257684,2.7755575615628914e-17
AB_noaux,F,1,3,F072,0.2666864811278987,0.2666864811278987,0.0
AB_noaux,F,1,3,F073,0.19886544472439843,0.1988654447243984,2.7755575615628914e-17
AB_noaux,F,1,3,F075,0.2615076571753933,0.2615076571753933,0.0
AB_noaux,F,1,3,F077,0.3374120880873419,0.3374120880873419,0.0
AB_noaux,F,1,3,F080,0.34029449281500174,0.3402944928150017,5.551115123125783e-17
AB_noaux,F,1,3,F082,0.14626407423935756,0.1462640742393575,5.551115123125783e-17
AB_noaux,F,1,3,F083,0.262728102672818,0.262728102672818,0.0
AB_noaux,F,2,3,F005,0.4598952177469574,0.4598952177469574,0.0
AB_noaux,F,2,3,F007,0.503023071047245,0.503023071047245,0.0
AB_noaux,F,2,3,F009,0.615041820435947,0.615041820435947,0.0
AB_noaux,F,2,3,F011,0.26066366710444727,0.2606636671044472,5.551115123125783e-17
AB_noaux,F,2,3,F013,0.3904880796868608,0.3904880796868608,0.0
AB_noaux,F,2,3,F019,0.374442941048486,0.374442941048486,0.0
AB_noaux,F,2,3,F028,0.33367085343585023,0.3336708534358502,5.551115123125783e-17
AB_noaux,F,2,3,F030,0.25814462526185467,0.2581446252618546,5.551115123125783e-17
AB_noaux,F,2,3,F034,0.3654061330699604,0.3654061330699604,0.0
AB_noaux,F,2,3,F035,0.2486775206354144,0.2486775206354144,0.0
AB_noaux,F,2,3,F037,0.5106208855873294,0.5106208855873294,0.0
AB_noaux,F,2,3,F067,0.26018061623898653,0.2601806162389865,5.551115123125783e-17
AB_noaux,F,2,3,F068,0.3118901456191198,0.3118901456191198,0.0
AB_noaux,F,2,3,F072,0.43735617569054136,0.4373561756905413,5.551115123125783e-17
AB_noaux,F,2,3,F073,0.287180320220291,0.287180320220291,0.0
AB_noaux,F,2,3,F075,0.4058602741945719,0.4058602741945719,0.0
AB_noaux,F,2,3,F077,0.5301652464577034,0.5301652464577034,0.0
AB_noaux,F,2,3,F080,0.525789217214393,0.525789217214393,0.0
AB_noaux,F,2,3,F082,0.22879399259047367,0.2287939925904736,8.326672684688674e-17
AB_noaux,F,2,3,F083,0.3932728486309048,0.3932728486309048,0.0
AB_noaux,F,4,3,F005,0.7475709594625556,0.7475709594625556,0.0
AB_noaux,F,4,3,F007,0.8253236975557164,0.8253236975557164,0.0
AB_noaux,F,4,3,F009,0.6847077536203211,0.6847077536203211,0.0
AB_noaux,F,4,3,F011,0.49690322477967597,0.4969032247796759,5.551115123125783e-17
AB_noaux,F,4,3,F013,0.6597389422316583,0.6597389422316583,0.0
AB_noaux,F,4,3,F019,0.6588929335423335,0.6588929335423335,0.0
AB_noaux,F,4,3,F028,0.6094718236647859,0.6094718236647859,0.0
AB_noaux,F,4,3,F030,0.45877006015741034,0.4587700601574103,5.551115123125783e-17
AB_noaux,F,4,3,F034,0.6242096995543235,0.6242096995543235,0.0
AB_noaux,F,4,3,F035,0.5124436470304258,0.5124436470304258,0.0
AB_noaux,F,4,3,F037,0.7872610180746422,0.7872610180746422,0.0
AB_noaux,F,4,3,F067,0.4934657729255484,0.4934657729255484,0.0
AB_noaux,F,4,3,F068,0.5623768126714583,0.5623768126714583,0.0
AB_noaux,F,4,3,F072,0.7245728003528388,0.7245728003528388,0.0
AB_noaux,F,4,3,F073,0.47976261783488405,0.479762617834884,5.551115123125783e-17
AB_noaux,F,4,3,F075,0.6880307079903878,0.6880307079903878,0.0
AB_noaux,F,4,3,F077,0.8534946061733951,0.8534946061733951,0.0
AB_noaux,F,4,3,F080,0.8175837920429501,0.8175837920429501,0.0
AB_noaux,F,4,3,F082,0.4267581794205603,0.4267581794205603,0.0
AB_noaux,F,4,3,F083,0.6395173491995437,0.6395173491995437,0.0
AB_noaux,F,8,3,F005,0.9193898975915122,0.9193898975915122,0.0
