set,model,horizon,channel_seed,noise_replicate,shots,shot_label,segment_id,selected_alpha,nrmse,rmse,r2,mae
F,AB_noaux,1,2,0,0,exact,F037,1e-08,0.3565643691740652,0.2685665699548491,0.8728618506355009,0.19415480871313093
F,AB_noaux,1,2,0,0,exact,F067,1e-08,0.1658554614234907,0.1272444799027061,0.972491965916001,0.09590235688674116
F,AB_noaux,1,2,0,0,exact,F068,1e-08,0.20576771090547147,0.11041075009326304,0.9576596491487223,0.08840130091730837
F,AB_noaux,1,2,0,0,exact,F072,1e-08,0.2682097893987889,0.12171971872343385,0.9280635088706572,0.08374363747334314
F,AB_noaux,1,2,0,0,exact,F073,1e-08,0.19837970454731266,0.5825703375079164,0.9606454928237209,0.38562697812485625
F,AB_noaux,1,2,0,0,exact,F075,1e-08,0.25930216210609885,0.09456325428050948,0.9327623887271024,0.07514170957079128
F,AB_noaux,1,2,0,0,exact,F077,1e-08,0.33197959287397455,0.26127464372265435,0.8897895499152302,0.19978806270331614
F,AB_noaux,1,2,0,0,exact,F080,1e-08,0.3368992818727922,0.24486571345504482,0.8864988738735969,0.1820821172192604
F,AB_noaux,1,2,0,0,exact,F082,1e-08,0.16983907202398385,0.20317224274571413,0.9711546896140321,0.15272235920594493
F,AB_noaux,1,2,0,0,exact,F083,1e-08,0.2538714279820953,0.09574984745175401,0.9355492980543318,0.07572254522063343
F,AB_noaux,2,2,0,0,exact,F005,0.01,0.449661591443638,0.5967821955278066,0.7978044531803747,0.40218120374569294
F,AB_noaux,2,2,0,0,exact,F007,0.01,0.5012061202235955,0.30564793024682896,0.7487924250504108,0.24492451760469552
F,AB_noaux,2,2,0,0,exact,F009,0.01,0.6172956959657894,4.287914708353582,0.6189460237421118,1.3867452594209344
F,AB_noaux,2,2,0,0,exact,F011,0.01,0.24365290178239013,0.2170959335558167,0.9406332634530209,0.16003537360372655
F,AB_noaux,2,2,0,0,exact,F013,0.01,0.3900306024867909,0.15019642825033994,0.847876129123791,0.11871044485989109
F,AB_noaux,2,2,0,0,exact,F019,0.01,0.3650734801115827,0.18307203814645906,0.8667213541192178,0.1334038239368879
F,AB_noaux,2,2,0,0,exact,F028,0.01,0.328223211706293,0.20428098176857828,0.892269523297206,0.15726682943603304
F,AB_noaux,2,2,0,0,exact,F030,0.01,0.25927334868592433,0.589426911423027,0.9327773306611871,0.32279337349479853
F,AB_noaux,2,2,0,0,exact,F034,0.01,0.3575282968982088,0.13725186584435,0.8721735169170663,0.1090060527571236
F,AB_noaux,2,2,0,0,exact,F035,0.01,0.24396918048346253,0.15872550820408274,0.9404790389742277,0.12550154792415122
F,AB_noaux,2,2,0,0,exact,F037,0.01,0.5168238255674177,0.38932280636795125,0.7328931333258595,0.2941296733684626
F,AB_noaux,2,2,0,0,exact,F067,0.01,0.2679163181646104,0.20557020257053296,0.9282208464611192,0.15995914774028816
F,AB_noaux,2,2,0,0,exact,F068,0.01,0.3284414069088245,0.17625616776233916,0.8921262422277519,0.14109275810964142
F,AB_noaux,2,2,0,0,exact,F072,0.01,0.43741026566417684,0.19845058565247126,0.8086722594915943,0.14237413195342763
F,AB_noaux,2,2,0,0,exact,F073,0.01,0.2830239616730887,0.8308884248285183,0.9198974371188701,0.556479615988667
F,AB_noaux,2,2,0,0,exact,F075,0.01,0.4069195075942108,0.14835065989252652,0.834416514339285,0.11874407779698547
F,AB_noaux,2,2,0,0,exact,F077,0.01,0.5236041923526198,0.41213121549208614,0.7258386497507608,0.32018580427996307
F,AB_noaux,2,2,0,0,exact,F080,0.01,0.5162822126975659,0.3752726130688827,0.7334526768521052,0.28793035755977825
F,AB_noaux,2,2,0,0,exact,F082,0.01,0.25079627306310165,0.3000440391090494,0.9371012294176582,0.22893122439327834
F,AB_noaux,2,2,0,0,exact,F083,0.01,0.38312531453597387,0.14446064013052196,0.853214993361711,0.11363831978233664
F,AB_noaux,4,2,0,0,exact,F005,0.001,0.7385155736422429,0.9803842677058546,0.454594747487869,0.6772148726230445
F,AB_noaux,4,2,0,0,exact,F007,0.001,0.8282779645648431,0.5051530846784931,0.3139556134163205,0.3993270948055178
F,AB_noaux,4,2,0,0,exact,F009,0.001,0.683435793931665,4.748326613982021,0.5329155155729949,1.6695736499776508
F,AB_noaux,4,2,0,0,exact,F011,0.001,0.4755370561974584,0.4238098030349026,0.7738645081830553,0.3075086646700099
F,AB_noaux,4,2,0,0,exact,F013,0.001,0.6629416293465176,0.2553136760121049,0.5605083960793844,0.2001754881225394
F,AB_noaux,4,2,0,0,exact,F019,0.001,0.645222825343873,0.3236373659638554,0.58368750565527,0.2301847802161632
F,AB_noaux,4,2,0,0,exact,F028,0.001,0.600638047210806,0.37388626747731674,0.6392339362427895,0.28501599755188206
F,AB_noaux,4,2,0,0,exact,F030,0.001,0.4527403413792705,1.0294720448226111,0.7950261832877816,0.5103113466878932
F,AB_noaux,4,2,0,0,exact,F034,0.001,0.6274715504303288,0.24092297629931023,0.6062794534005593,0.19114162615445363
F,AB_noaux,4,2,0,0,exact,F035,0.001,0.521537944626678,0.339379535071149,0.7279981723145801,0.2697145816570113
F,AB_noaux,4,2,0,0,exact,F037,0.001,0.7863898546542243,0.5925316813816277,0.381590996496908,0.4624803935505328
F,AB_noaux,4,2,0,0,exact,F067,0.001,0.5006399846088648,0.3842314227187463,0.7493596058108356,0.29963408892648563
F,AB_noaux,4,2,0,0,exact,F068,0.001,0.5843363049340464,0.3136578108143194,0.6585510827360249,0.2500916988638718
F,AB_noaux,4,2,0,0,exact,F072,0.001,0.7316853024321638,0.3318780913852441,0.4646366182047531,0.24144505946474962
F,AB_noaux,4,2,0,0,exact,F073,0.001,0.47228266228410687,1.3861872076043564,0.7769490869058363,0.9836468027607843
F,AB_noaux,4,2,0,0,exact,F075,0.001,0.7130833623756674,0.2596763279875136,0.49151211830301256,0.20862297280590447
F,AB_noaux,4,2,0,0,exact,F077,0.001,0.8484252357653647,0.6677825985459188,0.28017461931648546,0.5249950535788193
F,AB_noaux,4,2,0,0,exact,F080,0.001,0.8094649374846379,0.5884682571775519,0.3447665149829915,0.45809216804792374
F,AB_noaux,4,2,0,0,exact,F082,0.001,0.4423844102882288,0.5293072093654918,0.804296033533936,0.40107136189543185
F,AB_noaux,4,2,0,0,exact,F083,0.001,0.639651693162742,0.24115708541363667,0.5908457114340373,0.19165338841686963
F,AB_noaux,8,2,0,0,exact,F005,1e-08,0.9194699865484572,1.2211814474543459,0.1545749438365801,0.9127012047610703
F,AB_noaux,8,2,0,0,exact,F007,1e-08,1.0323502499791082,0.6298510721474722,-0.06574703863192721,0.4931384721910735
F,AB_noaux,8,2,0,0,exact,F009,1e-08,0.805722147852896,5.600250138416507,0.350811820459316,2.238656731320184
F,AB_noaux,8,2,0,0,exact,F011,1e-08,0.8187188943528968,0.7300004611525484,0.32969937202957034,0.53900148309956
F,AB_noaux,8,2,0,0,exact,F013,1e-08,0.9674113450083293,0.3727421843804628,0.06411528954917556,0.29754371938485635
F,AB_noaux,8,2,0,0,exact,F019,1e-08,0.9737125535322336,0.4886418491936426,0.05188386309373705,0.35709438560648077
F,AB_noaux,8,2,0,0,exact,F028,1e-08,0.9281935071988022,0.5773505809223991,0.13845681319398706,0.438208326635648
F,AB_noaux,8,2,0,0,exact,F030,1e-08,0.7163786012788027,1.6296759166524757,0.4868016996298262,0.8401965011534062
F,AB_noaux,8,2,0,0,exact,F034,1e-08,0.9545124115741375,0.36666449585654304,0.0889060561509244,0.29243658862128796
F,AB_noaux,8,2,0,0,exact,F035,1e-08,0.9461942766918451,0.616003460959562,0.10471639075559602,0.4980009776659169
F,AB_noaux,8,2,0,0,exact,F037,1e-08,1.0303482635409464,0.7767315326339566,-0.06161754418184384,0.6125635904541862
F,AB_noaux,8,2,0,0,exact,F067,1e-08,0.8108299753989631,0.6225566311921679,0.34255475099451704,0.4844825615265682
F,AB_noaux,8,2,0,0,exact,F068,1e-08,0.9623302247352608,0.5168070067169642,0.07392053856098246,0.4101617218422792
F,AB_noaux,8,2,0,0,exact,F072,1e-08,0.965631150156267,0.4381483219567344,0.06755648184788476,0.32090801671894426
F,AB_noaux,8,2,0,0,exact,F073,1e-08,0.7133961879617907,2.094814002265029,0.4910658790015854,1.5667404967132847
F,AB_noaux,8,2,0,0,exact,F075,1e-08,1.12908549214899,0.4108239322231954,-0.27483404858132654,0.33337045675254806
F,AB_noaux,8,2,0,0,exact,F077,1e-08,1.0765625841065554,0.8468304966853037,-0.15898699749818412,0.6751745472973364
F,AB_noaux,8,2,0,0,exact,F080,1e-08,1.0329205367918808,0.7511233890199505,-0.06692483532642668,0.5916740317054736
F,AB_noaux,8,2,0,0,exact,F082,1e-08,0.7097768384357857,0.8494147187829074,0.49621683962010066,0.6514482045751793
F,AB_noaux,8,2,0,0,exact,F083,1e-08,0.9300355626720882,0.35077746292186285,0.13503385216521246,0.2829068161740457
F,AB_noaux,16,2,0,0,exact,F005,0.1,1.0135333844118262,1.34723863024994,-0.02724992131729098,1.0205764039649603
F,AB_noaux,16,2,0,0,exact,F007,0.1,1.0821495469455058,0.6604142957264412,-0.17104764195436362,0.510539492260534
F,AB_noaux,16,2,0,0,exact,F009,0.1,0.9237913783514952,6.42649878748925,0.14660948928344453,3.09370333076582
F,AB_noaux,16,2,0,0,exact,F011,0.1,1.0604485734883768,0.9463499646675794,-0.12455117701353324,0.7060073237233636
F,AB_noaux,16,2,0,0,exact,F013,0.1,1.1074216224254014,0.4267708998136017,-0.22638264981530853,0.34273461952060363
F,AB_noaux,16,2,0,0,exact,F019,0.1,1.1210821443066004,0.5629039662017712,-0.2568251742830854,0.4134479349282063
F,AB_noaux,16,2,0,0,exact,F028,0.1,1.1200456461660648,0.6964401522644671,-0.25450224949555733,0.5266772103211786
F,AB_noaux,16,2,0,0,exact,F030,0.1,0.8889610826419684,2.024260339372848,0.20974819354801955,1.2281173263766425
F,AB_noaux,16,2,0,0,exact,F034,0.1,1.0778452698089773,0.4141573063415624,-0.16175042564958675,0.33562006567686176
F,AB_noaux,16,2,0,0,exact,F035,0.1,1.047155687066843,0.6819952189509898,-0.09653503295643207,0.5430063323153104
F,AB_noaux,16,2,0,0,exact,F037,0.1,1.0163667689207,0.7656258127440191,-0.03300140896630377,0.6035700198314243
F,AB_noaux,16,2,0,0,exact,F067,0.1,1.025577244741453,0.7881697479804539,-0.051808684931470506,0.6170341873763698
F,AB_noaux,16,2,0,0,exact,F068,0.1,1.1844132993612944,0.636413149157033,-0.402834863703907,0.5104600728829887
F,AB_noaux,16,2,0,0,exact,F072,0.1,1.0201911452185417,0.4631561067017667,-0.04078997278231977,0.3590058344390196
F,AB_noaux,16,2,0,0,exact,F073,0.1,0.9263066949952085,2.7159420186106007,0.14195590680705372,2.093043851239752
F,AB_noaux,16,2,0,0,exact,F075,0.1,1.337585290844035,0.4871137826282995,-0.7891344102823217,0.3931807725510089
F,AB_noaux,16,2,0,0,exact,F077,0.1,1.0641601100477989,0.8371797009581539,-0.1324367398169437,0.6659833038359885
F,AB_noaux,16,2,0,0,exact,F080,0.1,0.9932041820912294,0.7225901545500066,0.013545452676491987,0.5701279398147424
F,AB_noaux,16,2,0,0,exact,F082,0.1,0.9177377481134339,1.0991697631220512,0.15775742568768325,0.8780644009459505
F,AB_noaux,16,2,0,0,exact,F083,0.1,1.0756026866397184,0.40607126276428285,-0.15692113950658015,0.3277967943216819
F,AB_noaux,32,2,0,0,exact,F005,0.1,1.0035144426181388,1.3348413895358706,-0.007041236543193774,1.02686354892829
F,AB_noaux,32,2,0,0,exact,F007,0.1,1.0964577803942583,0.6691184260042761,-0.20221966418710347,0.5180558653647174
F,AB_noaux,32,2,0,0,exact,F009,0.1,0.9724542461664306,6.7766706839403765,0.05433273911287895,3.744983365884322
F,AB_noaux,32,2,0,0,exact,F011,0.1,1.1288690823965544,1.0081476783110237,-0.27434540519083894,0.757012903013254
F,AB_noaux,32,2,0,0,exact,F013,0.1,1.0830213588285753,0.41811299245664824,-0.17293526367889345,0.33794517031411186
F,AB_noaux,32,2,0,0,exact,F019,0.1,1.058431768937385,0.5316136667802244,-0.12027780949592204,0.3800313123526355
F,AB_noaux,32,2,0,0,exact,F028,0.1,1.1149864145266029,0.6944170443005765,-0.2431947045788896,0.5203663246432729
F,AB_noaux,32,2,0,0,exact,F030,0.1,0.9934164966184537,2.2660774460201965,0.013123664246317834,1.6323727269250703
F,AB_noaux,32,2,0,0,exact,F034,0.1,1.0278545324193158,0.3955566916683694,-0.0564849398149303,0.31770418377549
F,AB_noaux,32,2,0,0,exact,F035,0.1,1.0240082856373425,0.6680156048011512,-0.04859296905392885,0.5324822125464782
F,AB_noaux,32,2,0,0,exact,F037,0.1,1.0742112084407733,0.8088343095910044,-0.15392972033978647,0.636662212025709
F,AB_noaux,32,2,0,0,exact,F067,0.1,1.0450623488296187,0.804420708613207,-0.09215531294127977,0.6288947763945945
F,AB_noaux,32,2,0,0,exact,F068,0.1,1.1496861701479617,0.6185709433944172,-0.32177828982948786,0.4986353184337213
F,AB_noaux,32,2,0,0,exact,F072,0.1,1.054374859652105,0.47771273226531086,-0.1117063446663964,0.36878010295474595
F,AB_noaux,32,2,0,0,exact,F073,0.1,0.9927319981229283,2.9079197079090506,0.014483179902858412,2.2869819483283482
F,AB_noaux,32,2,0,0,exact,F075,0.1,1.1187370793683622,0.4078892180772473,-0.25157265275365304,0.3276220299653231
F,AB_noaux,32,2,0,0,exact,F077,0.1,1.1059152729743533,0.8713473439658647,-0.2230485909979385,0.694555307612695
F,AB_noaux,32,2,0,0,exact,F080,0.1,1.0159746113583261,0.7392636038102446,-0.03220441092470172,0.5851701262653397
F,AB_noaux,32,2,0,0,exact,F082,0.1,1.0485822893237355,1.2540512241970645,-0.09952481748340669,1.031954311318273
F,AB_noaux,32,2,0,0,exact,F083,0.1,1.0077204182386175,0.38106950918987786,-0.015500441335013937,0.3033453285432249
F,AB_noaux,64,2,0,0,exact,F005,0.1,1.0143053227901222,1.3517743804349514,-0.028815287840374237,1.0326415599278143
F,AB_noaux,64,2,0,0,exact,F007,0.1,1.068224608132817,0.6528615402655399,-0.14110381342051093,0.5028689489493404
F,AB_noaux,64,2,0,0,exact,F009,0.1,0.9802417185020389,6.856228571971689,0.03912617330816959,3.852810671339406
F,AB_noaux,64,2,0,0,exact,F011,0.1,1.023096001824478,0.9126780382941477,-0.046725428949232484,0.6712499970773295
F,AB_noaux,64,2,0,0,exact,F013,0.1,1.06149261912936,0.41076581711758187,-0.12676658046610867,0.32995988780119584
F,AB_noaux,64,2,0,0,exact,F019,0.1,0.9977696615903849,0.5001600201033062,0.004455702409808748,0.3648142144616078
F,AB_noaux,64,2,0,0,exact,F028,0.1,1.033999834585508,0.6445936126089634,-0.0691556579228576,0.486950012287252
F,AB_noaux,64,2,0,0,exact,F030,0.1,1.0207141259862682,2.3352482761563853,-0.04185732698791167,1.7089455971407206
F,AB_noaux,64,2,0,0,exact,F034,0.1,1.0223908179811363,0.3944777892853295,-0.045282984692136985,0.31742112859597166
F,AB_noaux,64,2,0,0,exact,F035,0.1,1.011664941370615,0.6604058006317892,-0.02346595359840986,0.5271682314171591
F,AB_noaux,64,2,0,0,exact,F037,0.1,1.0600161285021634,0.8003913460682424,-0.12363419268471532,0.630845431243486
F,AB_noaux,64,2,0,0,exact,F067,0.1,1.0392024906812891,0.8027433457625293,-0.07994181663819488,0.6298274121531555
F,AB_noaux,64,2,0,0,exact,F068,0.1,1.0950369952350925,0.5904275966995376,-0.19910602093349983,0.46776884418380116
F,AB_noaux,64,2,0,0,exact,F072,0.1,1.051647053420974,0.47619395444614804,-0.10596152496901734,0.36563878082097506
F,AB_noaux,64,2,0,0,exact,F073,0.1,0.9755401338986749,2.8553863244895057,0.0483214471529555,2.244272242163307
F,AB_noaux,64,2,0,0,exact,F075,0.1,1.091842109273084,0.397704787644338,-0.19211919158189716,0.3193852471077126
F,AB_noaux,64,2,0,0,exact,F077,0.1,1.071198001918297,0.8458506984456876,-0.1474651593137517,0.6764122918280799
F,AB_noaux,64,2,0,0,exact,F080,0.1,1.0227094235364036,0.745926154071842,-0.045934564990162574,0.5942211581660066
F,AB_noaux,64,2,0,0,exact,F082,0.1,1.0723005082027444,1.2862516568200517,-0.14982837989186382,1.0740477851254346
F,AB_noaux,64,2,0,0,exact,F083,0.1,1.0280882558415243,0.3889201363991998,-0.0569654617992672,0.3098916687242577
F,AB_noaux,128,2,0,0,exact,F005,0.01,1.0150187603486744,1.3352543358250737,-0.030263083859759732,1.0270663426608015
F,AB_noaux,128,2,0,0,exact,F007,0.01,1.0487472049980624,0.6403136706755166,-0.09987069999124754,0.4971913967763363
F,AB_noaux,128,2,0,0,exact,F009,0.01,1.002205392154604,6.914260781360582,-0.004415648063763378,4.217390615443003
F,AB_noaux,128,2,0,0,exact,F011,0.01,1.0365892783719994,0.9171244443345097,-0.07451733203578259,0.6801219558065974
F,AB_noaux,128,2,0,0,exact,F013,0.01,1.059469794027849,0.40578461804088156,-0.12247624445741256,0.3271022595552312
F,AB_noaux,128,2,0,0,exact,F019,0.01,1.0230226311376518,0.5151768234375839,-0.04657530381980357,0.38197566835809654
F,AB_noaux,128,2,0,0,exact,F028,0.01,1.0540435762024343,0.6556842443644176,-0.11100786053361644,0.49455909661975883
F,AB_noaux,128,2,0,0,exact,F030,0.01,1.0024799095570014,2.2771394925139954,-0.0049659690654138,1.6832245674424264
F,AB_noaux,128,2,0,0,exact,F034,0.01,1.0134282723424206,0.38673312020330214,-0.027036863182943627,0.3115612019774115
F,AB_noaux,128,2,0,0,exact,F035,0.01,0.999952350235872,0.645005207241115,9.52972577559219e-05,0.5179903029584035
F,AB_noaux,128,2,0,0,exact,F037,0.01,1.0491694956107707,0.7907873034137736,-0.10075663052015882,0.6199988945419699
F,AB_noaux,128,2,0,0,exact,F067,0.01,1.0223180149783828,0.7888049314658828,-0.045134123749341004,0.6203336239411279
F,AB_noaux,128,2,0,0,exact,F068,0.01,1.1119899916214322,0.5923171232671198,-0.23652174146623306,0.47381236233544427
F,AB_noaux,128,2,0,0,exact,F072,0.01,1.0714854977756947,0.4873219987249141,-0.14808117194362835,0.3740094594102432
F,AB_noaux,128,2,0,0,exact,F073,0.01,1.0073002467170904,2.9636007369218063,-0.014653787036311039,2.345853149804773
F,AB_noaux,128,2,0,0,exact,F075,0.01,1.1727537062021536,0.4264236570524951,-0.3753512554108871,0.3471920800781667
F,AB_noaux,128,2,0,0,exact,F077,0.01,1.0365577831237076,0.8207051010215417,-0.07445203775433495,0.655418025711512
F,AB_noaux,128,2,0,0,exact,F080,0.01,1.0164626446875689,0.7428506807422085,-0.03319630804524687,0.5909950164443731
F,AB_noaux,128,2,0,0,exact,F082,0.01,1.0545612859385896,1.2612196390639059,-0.1120995058004517,1.0483979339357556
F,AB_noaux,128,2,0,0,exact,F083,0.01,1.0890519665336824,0.41203772990395665,-0.18603418581088116,0.33109070038335886
F,AB_noaux,1,3,0,0,exact,F005,1e-08,0.2895777290976353,0.38427512753409987,0.9161447388106565,0.2539342026336058
F,AB_noaux,1,3,0,0,exact,F007,1e-08,0.309866104778988,0.18895356128084217,0.9039829971090971,0.14907713710478337
F,AB_noaux,1,3,0,0,exact,F009,1e-08,0.5912757283815478,4.106747633800882,0.65039301302687,1.1814352311800773
F,AB_noaux,1,3,0,0,exact,F011,1e-08,0.1644440716353036,0.1465029219946233,0.9729581473040031,0.10660574479331858
F,AB_noaux,1,3,0,0,exact,F013,1e-08,0.23692984959719218,0.09124473346520397,0.9438642463698519,0.07262454111964689
F,AB_noaux,1,3,0,0,exact,F019,1e-08,0.23204589049579397,0.11634880837715983,0.946154704704014,0.08456593668127348
F,AB_noaux,1,3,0,0,exact,F028,1e-08,0.20112109973766673,0.12515977028484576,0.9595503032403115,0.09682885493436148
F,AB_noaux,1,3,0,0,exact,F030,1e-08,0.193775203002538,0.44047783704559795,0.9624511707013251,0.21060715048401238
F,AB_noaux,1,3,0,0,exact,F034,1e-08,0.22648858168435018,0.08694170650723217,0.9487029223666115,0.0698895754654791
F,AB_noaux,1,3,0,0,exact,F035,1e-08,0.14961587993824238,0.09732873858238707,0.9776150884703054,0.0776977626395185
F,AB_noaux,1,3,0,0,exact,F037,1e-08,0.3412307061666329,0.25701715662370583,0.883561605169021,0.18730605180557333
F,AB_noaux,1,3,0,0,exact,F067,1e-08,0.15626272828679427,0.11988492521365256,0.9755819597483675,0.09245016684809591
F,AB_noaux,1,3,0,0,exact,F068,1e-08,0.19182286502576842,0.10292823067008554,0.9632039884533058,0.08258066938855077
F,AB_noaux,1,3,0,0,exact,F072,1e-08,0.2666864811278987,0.12102840669236496,0.9288783207836189,0.08388139740416671
F,AB_noaux,1,3,0,0,exact,F073,1e-08,0.19886544472439843,0.5839967829174998,0.9604525348945672,0.3816154503257389
F,AB_noaux,1,3,0,0,exact,F075,1e-08,0.2615076571753933,0.09536756223289271,0.9316137452386369,0.07602806894980634
F,AB_noaux,1,3,0,0,exact,F077,1e-08,0.3374120880873419,0.26555012716159093,0.8861530828125398,0.20125438061082027
F,AB_noaux,1,3,0,0,exact,F080,1e-08,0.34029449281500174,0.24733342649103884,0.8841996581597807,0.18407720437465702
F,AB_noaux,1,3,0,0,exact,F082,1e-08,0.14626407423935756,0.1749703389343734,0.9786068205869037,0.13170283481137623
F,AB_noaux,1,3,0,0,exact,F083,1e-08,0.262728102672818,0.0990902204007978,0.9309739440659413,0.07840493710490504
F,AB_noaux,2,3,0,0,exact,F005,1e-08,0.4598952177469574,0.6103640670723581,0.7884963886934786,0.41014737291542913
F,AB_noaux,2,3,0,0,exact,F007,1e-08,0.503023071047245,0.3067559519492794,0.7469677899941982,0.2449180752887654
F,AB_noaux,2,3,0,0,exact,F009,1e-08,0.615041820435947,4.2722586360719035,0.6217235591148363,1.3102111045375313
F,AB_noaux,2,3,0,0,exact,F011,1e-08,0.26066366710444727,0.23225260910154505,0.9320544526516619,0.1692722550214816
F,AB_noaux,2,3,0,0,exact,F013,1e-08,0.3904880796868608,0.15037259760991933,0.8475190596224679,0.11901835567366884
F,AB_noaux,2,3,0,0,exact,F019,1e-08,0.374442941048486,0.1877705068205689,0.85979248389896,0.13512667887136998
F,AB_noaux,2,3,0,0,exact,F028,1e-08,0.33367085343585023,0.20767150858431505,0.8886637615673914,0.16021663540408523
F,AB_noaux,2,3,0,0,exact,F030,1e-08,0.25814462526185467,0.586860893877945,0.9333613524484167,0.30246348153262703
F,AB_noaux,2,3,0,0,exact,F034,1e-08,0.3654061330699604,0.140276095598385,0.8664783579148584,0.11172464344083852
F,AB_noaux,2,3,0,0,exact,F035,1e-08,0.2486775206354144,0.16178873808391958,0.938159490730623,0.13020417218259525
F,AB_noaux,2,3,0,0,exact,F037,1e-08,0.5106208855873294,0.38465013865932046,0.7392663112020114,0.29272273080060146
F,AB_noaux,2,3,0,0,exact,F067,1e-08,0.26018061623898653,0.19963465589398183,0.9323060469335012,0.15642558056936692
F,AB_noaux,2,3,0,0,exact,F068,1e-08,0.3118901456191198,0.16737402980655355,0.9027245370656842,0.13288031560261163
F,AB_noaux,2,3,0,0,exact,F072,1e-08,0.43735617569054136,0.1984260453346312,0.8087195755853444,0.14206583503107603
F,AB_noaux,2,3,0,0,exact,F073,1e-08,0.287180320220291,0.843090466612869,0.9175274636781712,0.5642108507306485
F,AB_noaux,2,3,0,0,exact,F075,1e-08,0.4058602741945719,0.14796449513295115,0.835277437830707,0.11789503043620217
F,AB_noaux,2,3,0,0,exact,F077,1e-08,0.5301652464577034,0.4172954506963307,0.7189248114484427,0.3205981219379992
F,AB_noaux,2,3,0,0,exact,F080,1e-08,0.525789217214393,0.38218301660350396,0.7235456990610758,0.29372094870417415
F,AB_noaux,2,3,0,0,exact,F082,1e-08,0.22879399259047367,0.2737212671555904,0.9476533089545103,0.20910110350206917
F,AB_noaux,2,3,0,0,exact,F083,1e-08,0.3932728486309048,0.14828685368384845,0.8453364665297334,0.11672739471464175
F,AB_noaux,4,3,0,0,exact,F005,1e-08,0.7475709594625556,0.9924053517738014,0.441137660568234,0.6894239728784225
F,AB_noaux,4,3,0,0,exact,F007,1e-08,0.8253236975557164,0.5033513259012832,0.3188407942529601,0.39740478603097457
F,AB_noaux,4,3,0,0,exact,F009,1e-08,0.6847077536203211,4.7571638450653,0.5311752921322137,1.6619646139827573
F,AB_noaux,4,3,0,0,exact,F011,1e-08,0.49690322477967597,0.4428518347344893,0.7530871852035588,0.31974909874575097
F,AB_noaux,4,3,0,0,exact,F013,1e-08,0.6597389422316583,0.25408024944147706,0.5647445281030525,0.1995482072539592
F,AB_noaux,4,3,0,0,exact,F019,1e-08,0.6588929335423335,0.33049415657325887,0.5658601021279781,0.23407524613766967
F,AB_noaux,4,3,0,0,exact,F028,1e-08,0.6094718236647859,0.37938513276140073,0.6285440961587201,0.2893503470015269
F,AB_noaux,4,3,0,0,exact,F030,1e-08,0.45877006015741034,1.0431828330005015,0.7895300319031661,0.5223055892760728
F,AB_noaux,4,3,0,0,exact,F034,1e-08,0.6242096995543235,0.23967056123642372,0.6103622509823011,0.1900096356196383
F,AB_noaux,4,3,0,0,exact,F035,1e-08,0.5124436470304258,0.33346161764670534,0.7374015086181565,0.2685749693296621
F,AB_noaux,4,3,0,0,exact,F037,1e-08,0.7872610180746422,0.5931880885354119,0.3802200894200778,0.46392843324244454
F,AB_noaux,4,3,0,0,exact,F067,1e-08,0.4934657729255484,0.3787253551917593,0.7564915309509912,0.29654337399242403
F,AB_noaux,4,3,0,0,exact,F068,1e-08,0.5623768126714583,0.3018704783971512,0.6837323205694914,0.23823350951423924
F,AB_noaux,4,3,0,0,exact,F072,1e-08,0.7245728003528388,0.3286520000489639,0.47499425698884534,0.23885041847724292
F,AB_noaux,4,3,0,0,exact,F073,1e-08,0.47976261783488405,1.4081414725519423,0.769827830528219,0.9949495092554833
F,AB_noaux,4,3,0,0,exact,F075,1e-08,0.6880307079903878,0.25055315720501764,0.5266137448622457,0.19893831464739253
F,AB_noaux,4,3,0,0,exact,F077,1e-08,0.8534946061733951,0.6717726228890921,0.2715469572329213,0.5234740749498484
F,AB_noaux,4,3,0,0,exact,F080,1e-08,0.8175837920429501,0.5943705365363767,0.3315567429886702,0.46422436832752395
F,AB_noaux,4,3,0,0,exact,F082,1e-08,0.4267581794205603,0.5106106267981323,0.8178774562976487,0.38736602933883
F,AB_noaux,4,3,0,0,exact,F083,1e-08,0.6395173491995437,0.24110643597589718,0.5910175600727889,0.18963354896235324
F,AB_noaux,8,3,0,0,exact,F005,1e-08,0.9193898975915122,1.2210750784050044,0.1547222162066686,0.9123116608874123
F,AB_noaux,8,3,0,0,exact,F007,1e-08,1.0216849615382808,0.6233440331271851,-0.0438401606334784,0.488160303163407
F,AB_noaux,8,3,0,0,exact,F009,1e-08,0.8098509901912183,5.628948058584529,0.34414137368630315,2.2597414753303506
F,AB_noaux,8,3,0,0,exact,F011,1e-08,0.8487452898028552,0.7567731210684321,0.2796314330374672,0.5585977164168072
F,AB_noaux,8,3,0,0,exact,F013,1e-08,0.9470169014027557,0.36488423491771366,0.10315898845752325,0.2901082853152632
F,AB_noaux,8,3,0,0,exact,F019,1e-08,0.9782034880196359,0.4908955518131386,0.04311793602621816,0.35566305594988945
F,AB_noaux,8,3,0,0,exact,F028,1e-08,0.9326805285002407,0.5801415769107409,0.1301070317565114,0.43962742709405594
F,AB_noaux,8,3,0,0,exact,F030,1e-08,0.726024597876072,1.65161940898826,0.472888283278888,0.8631495384926331
F,AB_noaux,8,3,0,0,exact,F034,1e-08,0.9321765257887918,0.35808443319660666,0.1310469247683379,0.2852131996798679
F,AB_noaux,8,3,0,0,exact,F035,1e-08,0.9245968611532545,0.6019428361520771,0.14512064434554917,0.48908231025683874
