construction,set,horizon,seed,segment_id,nrmse,rmse,r2,mae
NVAR2,F,4,8,F009,0.4925932610466469,3.4224044336926505,0.75735187917143,1.7017387399949218
NVAR2,F,4,8,F011,0.4810394310234624,0.42871364882534435,0.7686010658006235,0.3158005208557044
NVAR2,F,4,8,F013,0.6333744344953922,0.24392668676201332,0.5988368257276422,0.19261931483703593
NVAR2,F,4,8,F019,0.656417691523314,0.3292525997409636,0.5691158142552034,0.23230691156109531
NVAR2,F,4,8,F028,0.59237503539548,0.36874269280684807,0.6490918174402038,0.27702298710205425
NVAR2,F,4,8,F030,0.44373950993539224,1.0090053368561775,0.8030952473222979,0.5023873002662431
NVAR2,F,4,8,F034,0.601870510527838,0.2310932418269896,0.6377518885569595,0.1828596515075921
NVAR2,F,4,8,F035,0.5211925307373505,0.33915476445498416,0.7283583459035958,0.2748350868110896
NVAR2,F,4,8,F037,0.8168281643032134,0.6154664416509605,0.33279175000104266,0.47436460789694856
NVAR2,F,4,8,F067,0.46311552441090686,0.3554321314678112,0.7855240110496107,0.27582086937288713
NVAR2,F,4,8,F068,0.573901837664858,0.3080568373115063,0.6706366807248989,0.2465210592721176
NVAR2,F,4,8,F072,0.6868077871168887,0.3115225313112102,0.5282950635556025,0.23167756642412402
NVAR2,F,4,8,F073,0.4342190078363235,1.2744673519251115,0.8114538532336388,0.9065403444089113
NVAR2,F,4,8,F075,0.6958666540610844,0.25340669412553646,0.5157695997658311,0.20111232798935935
NVAR2,F,4,8,F077,0.828872430402386,0.6523928828423616,0.3129704941188416,0.5048654058153454
NVAR2,F,4,8,F080,0.8388713667787598,0.6098462680031972,0.29629482999873547,0.4697768574033005
NVAR2,F,4,8,F082,0.4165446419086711,0.49839026163054967,0.8264905612971769,0.38266531226985145
NVAR2,F,4,8,F083,0.690440832947774,0.26030525785208264,0.523291456198384,0.20887110939621623
NVAR2,F,4,9,F005,0.7138762584073604,0.947675415129882,0.4903806876823077,0.6346772228223196
NVAR2,F,4,9,F007,0.7720323916045699,0.4708498363778835,0.40396598631332803,0.3731096080922224
NVAR2,F,4,9,F009,0.4925932610466469,3.4224044336926505,0.75735187917143,1.7017387399949218
NVAR2,F,4,9,F011,0.4810394310234624,0.42871364882534435,0.7686010658006235,0.3158005208557044
NVAR2,F,4,9,F013,0.6333744344953922,0.24392668676201332,0.5988368257276422,0.19261931483703593
NVAR2,F,4,9,F019,0.656417691523314,0.3292525997409636,0.5691158142552034,0.23230691156109531
NVAR2,F,4,9,F028,0.59237503539548,0.36874269280684807,0.6490918174402038,0.27702298710205425
NVAR2,F,4,9,F030,0.44373950993539224,1.0090053368561775,0.8030952473222979,0.5023873002662431
NVAR2,F,4,9,F034,0.601870510527838,0.2310932418269896,0.6377518885569595,0.1828596515075921
NVAR2,F,4,9,F035,0.5211925307373505,0.33915476445498416,0.7283583459035958,0.2748350868110896
NVAR2,F,4,9,F037,0.8168281643032134,0.6154664416509605,0.33279175000104266,0.47436460789694856
NVAR2,F,4,9,F067,0.46311552441090686,0.3554321314678112,0.7855240110496107,0.27582086937288713
NVAR2,F,4,9,F068,0.573901837664858,0.3080568373115063,0.6706366807248989,0.2465210592721176
NVAR2,F,4,9,F072,0.6868077871168887,0.3115225313112102,0.5282950635556025,0.23167756642412402
NVAR2,F,4,9,F073,0.4342190078363235,1.2744673519251115,0.8114538532336388,0.9065403444089113
NVAR2,F,4,9,F075,0.6958666540610844,0.25340669412553646,0.5157695997658311,0.20111232798935935
NVAR2,F,4,9,F077,0.828872430402386,0.6523928828423616,0.3129704941188416,0.5048654058153454
NVAR2,F,4,9,F080,0.8388713667787598,0.6098462680031972,0.29629482999873547,0.4697768574033005
NVAR2,F,4,9,F082,0.4165446419086711,0.49839026163054967,0.8264905612971769,0.38266531226985145
NVAR2,F,4,9,F083,0.690440832947774,0.26030525785208264,0.523291456198384,0.20887110939621623
NVAR2,F,4,10,F005,0.7138762584073604,0.947675415129882,0.4903806876823077,0.6346772228223196
NVAR2,F,4,10,F007,0.7720323916045699,0.4708498363778835,0.40396598631332803,0.3731096080922224
NVAR2,F,4,10,F009,0.4925932610466469,3.4224044336926505,0.75735187917143,1.7017387399949218
NVAR2,F,4,10,F011,0.4810394310234624,0.42871364882534435,0.7686010658006235,0.3158005208557044
NVAR2,F,4,10,F013,0.6333744344953922,0.24392668676201332,0.5988368257276422,0.19261931483703593
NVAR2,F,4,10,F019,0.656417691523314,0.3292525997409636,0.5691158142552034,0.23230691156109531
NVAR2,F,4,10,F028,0.59237503539548,0.36874269280684807,0.6490918174402038,0.27702298710205425
NVAR2,F,4,10,F030,0.44373950993539224,1.0090053368561775,0.8030952473222979,0.5023873002662431
NVAR2,F,4,10,F034,0.601870510527838,0.2310932418269896,0.6377518885569595,0.1828596515075921
NVAR2,F,4,10,F035,0.5211925307373505,0.33915476445498416,0.7283583459035958,0.2748350868110896
NVAR2,F,4,10,F037,0.8168281643032134,0.6154664416509605,0.33279175000104266,0.47436460789694856
NVAR2,F,4,10,F067,0.46311552441090686,0.3554321314678112,0.7855240110496107,0.27582086937288713
NVAR2,F,4,10,F068,0.573901837664858,0.3080568373115063,0.6706366807248989,0.2465210592721176
NVAR2,F,4,10,F072,0.6868077871168887,0.3115225313112102,0.5282950635556025,0.23167756642412402
NVAR2,F,4,10,F073,0.4342190078363235,1.2744673519251115,0.8114538532336388,0.9065403444089113
NVAR2,F,4,10,F075,0.6958666540610844,0.25340669412553646,0.5157695997658311,0.20111232798935935
NVAR2,F,4,10,F077,0.828872430402386,0.6523928828423616,0.3129704941188416,0.5048654058153454
NVAR2,F,4,10,F080,0.8388713667787598,0.6098462680031972,0.29629482999873547,0.4697768574033005
NVAR2,F,4,10,F082,0.4165446419086711,0.49839026163054967,0.8264905612971769,0.38266531226985145
NVAR2,F,4,10,F083,0.690440832947774,0.26030525785208264,0.523291456198384,0.20887110939621623
tapped_delay,F,4,1,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,1,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,1,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,1,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,1,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,1,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,1,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,1,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,1,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,1,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,1,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,1,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,1,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,1,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,1,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,1,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,1,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,1,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,1,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,1,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,2,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,2,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,2,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,2,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,2,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,2,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,2,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,2,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,2,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,2,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,2,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,2,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,2,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,2,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,2,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,2,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,2,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,2,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,2,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,2,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,3,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,3,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,3,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,3,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,3,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,3,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,3,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,3,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,3,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,3,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,3,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,3,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,3,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,3,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,3,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,3,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,3,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,3,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,3,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,3,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,4,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,4,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,4,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,4,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,4,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,4,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,4,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,4,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,4,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,4,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,4,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,4,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,4,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,4,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,4,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,4,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,4,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,4,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,4,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,4,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,5,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,5,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,5,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,5,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,5,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,5,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,5,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,5,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,5,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,5,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,5,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,5,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,5,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,5,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,5,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,5,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,5,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,5,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,5,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,5,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,6,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,6,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,6,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,6,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,6,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,6,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,6,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,6,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,6,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,6,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,6,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,6,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,6,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,6,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,6,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,6,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,6,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,6,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,6,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,6,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,7,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,7,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,7,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,7,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,7,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,7,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,7,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,7,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,7,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,7,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,7,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,7,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,7,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,7,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,7,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,7,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,7,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,7,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,7,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,7,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,8,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,8,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,8,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,8,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,8,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,8,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,8,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,8,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,8,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,8,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,8,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,8,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,8,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,8,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,8,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,8,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,8,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,8,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,8,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,8,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,9,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,9,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,9,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,9,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,9,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,9,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,9,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,9,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,9,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,9,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,9,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,9,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,9,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,9,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,9,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,9,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,9,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,9,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,9,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,9,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
tapped_delay,F,4,10,F005,0.7156593750769598,0.9500425142036873,0.48783165886445534,0.6324294460263356
tapped_delay,F,4,10,F007,0.7835512757884343,0.47787501406758637,0.38604739821031686,0.3788233952609754
tapped_delay,F,4,10,F009,0.3999086382359186,2.778456801586231,0.8400730810642931,1.1271657324685131
tapped_delay,F,4,10,F011,0.47317727830989864,0.4217067135097037,0.7761032632912367,0.3091383844986837
tapped_delay,F,4,10,F013,0.64859662822316,0.24978909465067733,0.5793224138575479,0.19750136859433998
tapped_delay,F,4,10,F019,0.6598564710610111,0.3309774574304255,0.5645894375989089,0.2323411496834008
tapped_delay,F,4,10,F028,0.5911940942746127,0.3680075784233322,0.6504895428948203,0.27571866181665483
tapped_delay,F,4,10,F030,0.441816600033285,1.0046328924150632,0.8047980919350284,0.49066207221465663
tapped_delay,F,4,10,F034,0.6118571078561628,0.23492767981830998,0.6256308795658918,0.1868672106560993
tapped_delay,F,4,10,F035,0.5431829755479203,0.35346457069767484,0.7049522550749074,0.28546140737867337
tapped_delay,F,4,10,F037,0.8414485473686363,0.6340174909653357,0.2919643421312117,0.49311864624384577
tapped_delay,F,4,10,F067,0.45943142146268656,0.352604654317054,0.7889227689727752,0.2738794249489713
tapped_delay,F,4,10,F068,0.58437635530724,0.3136793089007332,0.6585042753578263,0.25129572644615605
tapped_delay,F,4,10,F072,0.6858991037689907,0.31111037038058675,0.5295424194488954,0.23106962565021424
tapped_delay,F,4,10,F073,0.4506402698434303,1.3226650630519232,0.7969233471954403,0.9402537071915016
tapped_delay,F,4,10,F075,0.6910474389587069,0.2516517294922317,0.5224534371086123,0.19948006315486597
tapped_delay,F,4,10,F077,0.8453277539822754,0.6653446177470639,0.2854209883472816,0.5186146394782083
tapped_delay,F,4,10,F080,0.8628271203324702,0.6272617234359341,0.25552936041877716,0.48753773402628314
tapped_delay,F,4,10,F082,0.4059385979593376,0.48570026760121254,0.8352138546868072,0.3683654173841617
tapped_delay,F,4,10,F083,0.6825728169498796,0.2573389125327131,0.534094349561106,0.205680058177142
persistence,F,8,1,F005,1.1379365154878442,1.5113347704921147,-0.2948995132806165,1.13735127432405
persistence,F,8,1,F007,1.1463738345759054,0.699418427809801,-0.31417296860026545,0.5412622240097341
persistence,F,8,1,F009,0.8677836553629127,6.031614681329336,0.24695152748498161,2.5320237425175107
persistence,F,8,1,F011,0.9872169974026034,0.8802396870676114,0.025402600039388212,0.671650017686261
persistence,F,8,1,F013,1.1552096950299702,0.44510061553935154,-0.3345094394912367,0.35288496675137104
persistence,F,8,1,F019,1.246018995498755,0.6252944196747087,-0.5525633371437264,0.44707943050468035
persistence,F,8,1,F028,1.125193283298609,0.6998874595912189,-0.2660599247803037,0.53475800564864
persistence,F,8,1,F030,0.8186514751421208,1.8623345124904325,0.3298097622476298,0.9344523381530289
persistence,F,8,1,F034,1.1590984512549456,0.44525376948907747,-0.34350921970161363,0.35505952300965554
persistence,F,8,1,F035,1.339539959987957,0.8720843824285273,-0.7943673044045376,0.7093838203792113
persistence,F,8,1,F037,1.321241302208723,0.9960222363232841,-0.7456785786622024,0.7934407284811982
persistence,F,8,1,F067,0.9207267577348575,0.7069355671783828,0.15226223759105717,0.5486533812382502
persistence,F,8,1,F068,1.1776742792790544,0.6324547473599323,-0.3869167080754403,0.511044061193359
persistence,F,8,1,F072,1.0678239746066793,0.48451759509143116,-0.14024804074480635,0.35634714040051807
